 frequency  @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cdd] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cgb] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cgd] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cgdo] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cgg] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cgs] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[cgso] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[css] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[gds] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[gm] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[gmbs] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[id] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[l] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[vds] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[vdsat] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[vgs] @m.xm1.msky130_fd_pr__nfet_g5v0d10v5[vth] frequency 
 1.000e+00  2.626e-21 -2.134e-15  4.462e-20  1.503e-15  2.254e-15 -1.200e-16  1.587e-15  1.324e-16  9.043e-12  1.621e-10  6.664e-11  9.098e-12  5.000e-07  5.000e-01  4.188e-02  1.000e-01  8.350e-01  1.000e+00 
 1.000e+00 -8.144e-21 -1.827e-15  3.446e-20  1.503e-15  1.875e-15 -4.790e-17  1.587e-15  4.497e-17  7.127e-13  1.287e-11  3.942e-12  6.800e-13  5.000e-07  5.000e-01  4.358e-02  1.000e-01  9.288e-01  1.000e+00 
 1.000e+00 -6.836e-21 -1.621e-15  2.232e-20  1.503e-15  1.643e-15 -2.159e-17  1.587e-15  1.812e-17  8.944e-14  1.600e-12  3.974e-13  8.135e-14  5.000e-07  5.000e-01  4.471e-02  1.000e-01  1.006e+00  1.000e+00 
 1.000e+00 -4.714e-21 -1.471e-15  1.407e-20  1.503e-15  1.481e-15 -1.058e-17  1.587e-15  8.186e-18  1.509e-14  2.656e-13  5.604e-14  1.314e-14  5.000e-07  5.000e-01  4.555e-02  1.000e-01  1.073e+00  1.000e+00 
 1.000e+00 -3.079e-20 -2.134e-15  6.929e-20  1.492e-15  2.254e-15 -1.201e-16  1.587e-15  1.325e-16  9.009e-12  1.782e-10  7.312e-11  1.000e-11  5.000e-07  6.000e-01  4.188e-02  1.000e-01  8.348e-01  1.000e+00 
 1.000e+00 -1.933e-20 -1.827e-15  4.308e-20  1.492e-15  1.875e-15 -4.795e-17  1.587e-15  4.502e-17  7.133e-13  1.422e-11  4.346e-12  7.513e-13  5.000e-07  6.000e-01  4.358e-02  1.000e-01  9.286e-01  1.000e+00 
 1.000e+00 -1.130e-20 -1.621e-15  2.587e-20  1.492e-15  1.643e-15 -2.162e-17  1.587e-15  1.815e-17  8.988e-14  1.776e-12  4.401e-13  9.031e-14  5.000e-07  6.000e-01  4.471e-02  1.000e-01  1.006e+00  1.000e+00 
 1.000e+00 -6.706e-21 -1.471e-15  1.569e-20  1.492e-15  1.481e-15 -1.060e-17  1.587e-15  8.202e-18  1.522e-14  2.962e-13  6.233e-14  1.466e-14  5.000e-07  6.000e-01  4.555e-02  1.000e-01  1.073e+00  1.000e+00 
 1.000e+00 -4.840e-20 -2.134e-15  8.227e-20  1.483e-15  2.254e-15 -1.202e-16  1.587e-15  1.326e-16  9.016e-12  1.942e-10  7.958e-11  1.090e-11  5.000e-07  7.000e-01  4.188e-02  1.000e-01  8.347e-01  1.000e+00 
 1.000e+00 -2.524e-20 -1.827e-15  4.764e-20  1.483e-15  1.875e-15 -4.800e-17  1.587e-15  4.508e-17  7.166e-13  1.558e-11  4.750e-12  8.228e-13  5.000e-07  7.000e-01  4.358e-02  1.000e-01  9.285e-01  1.000e+00 
 1.000e+00 -1.367e-20 -1.621e-15  2.776e-20  1.483e-15  1.643e-15 -2.165e-17  1.587e-15  1.818e-17  9.061e-14  1.954e-12  4.830e-13  9.933e-14  5.000e-07  7.000e-01  4.471e-02  1.000e-01  1.006e+00  1.000e+00 
 1.000e+00 -7.765e-21 -1.471e-15  1.656e-20  1.483e-15  1.481e-15 -1.062e-17  1.587e-15  8.217e-18  1.540e-14  3.272e-13  6.868e-14  1.619e-14  5.000e-07  7.000e-01  4.555e-02  1.000e-01  1.072e+00  1.000e+00 
 1.000e+00 -5.856e-20 -2.134e-15  8.977e-20  1.476e-15  2.254e-15 -1.203e-16  1.587e-15  1.327e-16  9.047e-12  2.103e-10  8.604e-11  1.180e-11  5.000e-07  8.000e-01  4.188e-02  1.000e-01  8.346e-01  1.000e+00 
 1.000e+00 -2.866e-20 -1.827e-15  5.030e-20  1.476e-15  1.875e-15 -4.806e-17  1.587e-15  4.514e-17  7.215e-13  1.694e-11  5.156e-12  8.947e-13  5.000e-07  8.000e-01  4.358e-02  1.000e-01  9.283e-01  1.000e+00 
 1.000e+00 -1.505e-20 -1.621e-15  2.887e-20  1.476e-15  1.643e-15 -2.168e-17  1.587e-15  1.821e-17  9.150e-14  2.133e-12  5.263e-13  1.084e-13  5.000e-07  8.000e-01  4.471e-02  1.000e-01  1.006e+00  1.000e+00 
 1.000e+00 -8.384e-21 -1.471e-15  1.707e-20  1.476e-15  1.481e-15 -1.064e-17  1.587e-15  8.233e-18  1.559e-14  3.585e-13  7.509e-14  1.774e-14  5.000e-07  8.000e-01  4.555e-02  1.000e-01  1.072e+00  1.000e+00 
 1.000e+00 -6.484e-20 -2.134e-15  9.442e-20  1.470e-15  2.255e-15 -1.204e-16  1.587e-15  1.329e-16  9.094e-12  2.265e-10  9.252e-11  1.271e-11  5.000e-07  9.000e-01  4.188e-02  1.000e-01  8.345e-01  1.000e+00 
 1.000e+00 -3.079e-20 -1.827e-15  5.196e-20  1.470e-15  1.875e-15 -4.811e-17  1.587e-15  4.520e-17  7.274e-13  1.831e-11  5.565e-12  9.671e-13  5.000e-07  9.000e-01  4.358e-02  1.000e-01  9.282e-01  1.000e+00 
 1.000e+00 -1.591e-20 -1.621e-15  2.957e-20  1.470e-15  1.643e-15 -2.171e-17  1.587e-15  1.824e-17  9.250e-14  2.314e-12  5.699e-13  1.176e-13  5.000e-07  9.000e-01  4.471e-02  1.000e-01  1.005e+00  1.000e+00 
 1.000e+00 -8.774e-21 -1.471e-15  1.740e-20  1.470e-15  1.481e-15 -1.065e-17  1.587e-15  8.249e-18  1.580e-14  3.902e-13  8.158e-14  1.931e-14  5.000e-07  9.000e-01  4.555e-02  1.000e-01  1.072e+00  1.000e+00 
 1.000e+00 -6.894e-20 -2.134e-15  9.747e-20  1.465e-15  2.255e-15 -1.205e-16  1.587e-15  1.330e-16  9.151e-12  2.428e-10  9.904e-11  1.362e-11  5.000e-07  1.000e+00  4.188e-02  1.000e-01  8.343e-01  1.000e+00 
 1.000e+00 -3.219e-20 -1.827e-15  5.307e-20  1.465e-15  1.875e-15 -4.817e-17  1.587e-15  4.525e-17  7.339e-13  1.969e-11  5.977e-12  1.040e-12  5.000e-07  1.000e+00  4.358e-02  1.000e-01  9.280e-01  1.000e+00 
 1.000e+00 -1.648e-20 -1.621e-15  3.004e-20  1.465e-15  1.643e-15 -2.174e-17  1.587e-15  1.827e-17  9.355e-14  2.497e-12  6.140e-13  1.269e-13  5.000e-07  1.000e+00  4.471e-02  1.000e-01  1.005e+00  1.000e+00 
 1.000e+00 -9.034e-21 -1.471e-15  1.763e-20  1.465e-15  1.481e-15 -1.067e-17  1.587e-15  8.265e-18  1.601e-14  4.224e-13  8.815e-14  2.090e-14  5.000e-07  1.000e+00  4.555e-02  1.000e-01  1.072e+00  1.000e+00 
 1.000e+00 -7.175e-20 -2.134e-15  9.957e-20  1.461e-15  2.255e-15 -1.206e-16  1.587e-15  1.331e-16  9.214e-12  2.591e-10  1.056e-10  1.454e-11  5.000e-07  1.100e+00  4.188e-02  1.000e-01  8.342e-01  1.000e+00 
 1.000e+00 -3.316e-20 -1.827e-15  5.384e-20  1.461e-15  1.875e-15 -4.823e-17  1.587e-15  4.531e-17  7.408e-13  2.109e-11  6.391e-12  1.114e-12  5.000e-07  1.100e+00  4.358e-02  1.000e-01  9.279e-01  1.000e+00 
 1.000e+00 -1.687e-20 -1.621e-15  3.038e-20  1.461e-15  1.643e-15 -2.178e-17  1.587e-15  1.829e-17  9.463e-14  2.682e-12  6.585e-13  1.363e-13  5.000e-07  1.100e+00  4.471e-02  1.000e-01  1.005e+00  1.000e+00 
 1.000e+00 -9.216e-21 -1.471e-15  1.780e-20  1.461e-15  1.482e-15 -1.069e-17  1.587e-15  8.281e-18  1.623e-14  4.549e-13  9.479e-14  2.251e-14  5.000e-07  1.100e+00  4.555e-02  1.000e-01  1.071e+00  1.000e+00 
 1.000e+00 -7.374e-20 -2.134e-15  1.011e-19  1.458e-15  2.255e-15 -1.207e-16  1.587e-15  1.332e-16  9.282e-12  2.756e-10  1.122e-10  1.547e-11  5.000e-07  1.200e+00  4.188e-02  1.000e-01  8.341e-01  1.000e+00 
 1.000e+00 -3.385e-20 -1.827e-15  5.440e-20  1.458e-15  1.876e-15 -4.829e-17  1.587e-15  4.537e-17  7.479e-13  2.250e-11  6.810e-12  1.188e-12  5.000e-07  1.200e+00  4.358e-02  1.000e-01  9.277e-01  1.000e+00 
 1.000e+00 -1.716e-20 -1.621e-15  3.063e-20  1.458e-15  1.643e-15 -2.181e-17  1.587e-15  1.832e-17  9.575e-14  2.869e-12  7.035e-13  1.459e-13  5.000e-07  1.200e+00  4.471e-02  1.000e-01  1.005e+00  1.000e+00 
 1.000e+00 -9.351e-21 -1.471e-15  1.792e-20  1.458e-15  1.482e-15 -1.071e-17  1.587e-15  8.298e-18  1.646e-14  4.880e-13  1.015e-13  2.414e-14  5.000e-07  1.200e+00  4.555e-02  1.000e-01  1.071e+00  1.000e+00 
 1.000e+00 -7.520e-20 -2.134e-15  1.022e-19  1.454e-15  2.255e-15 -1.208e-16  1.587e-15  1.334e-16  9.353e-12  2.922e-10  1.188e-10  1.640e-11  5.000e-07  1.300e+00  4.188e-02  1.000e-01  8.340e-01  1.000e+00 
 1.000e+00 -3.436e-20 -1.827e-15  5.483e-20  1.454e-15  1.876e-15 -4.834e-17  1.587e-15  4.543e-17  7.552e-13  2.392e-11  7.232e-12  1.263e-12  5.000e-07  1.300e+00  4.358e-02  1.000e-01  9.276e-01  1.000e+00 
 1.000e+00 -1.738e-20 -1.621e-15  3.083e-20  1.454e-15  1.643e-15 -2.184e-17  1.587e-15  1.835e-17  9.687e-14  3.058e-12  7.490e-13  1.555e-13  5.000e-07  1.300e+00  4.471e-02  1.000e-01  1.005e+00  1.000e+00 
 1.000e+00 -9.453e-21 -1.471e-15  1.803e-20  1.454e-15  1.482e-15 -1.073e-17  1.587e-15  8.314e-18  1.668e-14  5.215e-13  1.083e-13  2.580e-14  5.000e-07  1.300e+00  4.555e-02  1.000e-01  1.071e+00  1.000e+00 
 1.000e+00 -7.631e-20 -2.134e-15  1.030e-19  1.451e-15  2.255e-15 -1.209e-16  1.587e-15  1.335e-16  9.426e-12  3.089e-10  1.255e-10  1.734e-11  5.000e-07  1.400e+00  4.188e-02  1.000e-01  8.339e-01  1.000e+00 
 1.000e+00 -3.476e-20 -1.827e-15  5.517e-20  1.451e-15  1.876e-15 -4.840e-17  1.587e-15  4.549e-17  7.626e-13  2.536e-11  7.658e-12  1.339e-12  5.000e-07  1.400e+00  4.358e-02  1.000e-01  9.274e-01  1.000e+00 
 1.000e+00 -1.755e-20 -1.621e-15  3.099e-20  1.451e-15  1.643e-15 -2.188e-17  1.587e-15  1.838e-17  9.801e-14  3.250e-12  7.949e-13  1.652e-13  5.000e-07  1.400e+00  4.471e-02  1.000e-01  1.004e+00  1.000e+00 
 1.000e+00 -9.534e-21 -1.471e-15  1.811e-20  1.451e-15  1.482e-15 -1.075e-17  1.587e-15  8.330e-18  1.691e-14  5.554e-13  1.152e-13  2.748e-14  5.000e-07  1.400e+00  4.555e-02  1.000e-01  1.071e+00  1.000e+00 
 1.000e+00 -7.716e-20 -2.134e-15  1.037e-19  1.449e-15  2.255e-15 -1.210e-16  1.587e-15  1.336e-16  9.500e-12  3.258e-10  1.322e-10  1.828e-11  5.000e-07  1.500e+00  4.188e-02  1.000e-01  8.337e-01  1.000e+00 
 1.000e+00 -3.506e-20 -1.827e-15  5.544e-20  1.449e-15  1.876e-15 -4.846e-17  1.587e-15  4.555e-17  7.701e-13  2.681e-11  8.088e-12  1.416e-12  5.000e-07  1.500e+00  4.358e-02  1.000e-01  9.273e-01  1.000e+00 
 1.000e+00 -1.768e-20 -1.621e-15  3.112e-20  1.449e-15  1.643e-15 -2.191e-17  1.587e-15  1.841e-17  9.915e-14  3.444e-12  8.414e-13  1.751e-13  5.000e-07  1.500e+00  4.471e-02  1.000e-01  1.004e+00  1.000e+00 
 1.000e+00 -9.600e-21 -1.471e-15  1.818e-20  1.449e-15  1.482e-15 -1.077e-17  1.587e-15  8.347e-18  1.713e-14  5.898e-13  1.222e-13  2.918e-14  5.000e-07  1.500e+00  4.555e-02  1.000e-01  1.071e+00  1.000e+00 
 1.000e+00  8.140e-16 -1.971e-15 -7.072e-16  1.594e-15  2.388e-15  2.899e-16  1.594e-15 -3.868e-17  8.392e-10  0.000e+00  0.000e+00  0.000e+00  5.000e-07  0.000e+00  4.189e-02  2.000e-01  8.356e-01  1.000e+00 
 1.000e+00  3.512e-16 -1.743e-15 -3.179e-16  1.594e-15  1.914e-15  1.469e-16  1.594e-15 -3.903e-17  6.626e-11  0.000e+00  0.000e+00  0.000e+00  5.000e-07  0.000e+00  4.358e-02  2.000e-01  9.295e-01  1.000e+00 
 1.000e+00  1.564e-16 -1.569e-15 -1.454e-16  1.594e-15  1.646e-15  6.878e-17  1.594e-15 -2.118e-17  8.139e-12  0.000e+00  0.000e+00  0.000e+00  5.000e-07  0.000e+00  4.471e-02  2.000e-01  1.007e+00  1.000e+00 
 1.000e+00  7.410e-17 -1.435e-15 -7.021e-17  1.594e-15  1.472e-15  3.272e-17  1.594e-15 -1.065e-17  1.330e-12  0.000e+00  0.000e+00  0.000e+00  5.000e-07  0.000e+00  4.555e-02  2.000e-01  1.074e+00  1.000e+00 
 1.000e+00  1.389e-17 -2.003e-15 -1.053e-17  1.587e-15  2.288e-15 -2.748e-16  1.594e-15  2.939e-16  9.446e-11  5.369e-10  2.123e-10  3.013e-11  5.000e-07  1.000e-01  4.189e-02  2.000e-01  8.354e-01  1.000e+00 
 1.000e+00  4.590e-18 -1.753e-15 -3.589e-18  1.587e-15  1.873e-15 -1.159e-16  1.594e-15  1.091e-16  7.949e-12  4.629e-11  1.381e-11  2.445e-12  5.000e-07  1.000e-01  4.358e-02  2.000e-01  9.294e-01  1.000e+00 
 1.000e+00  1.844e-18 -1.573e-15 -1.466e-18  1.587e-15  1.628e-15 -5.296e-17  1.594e-15  4.556e-17  1.028e-12  6.027e-12  1.470e-12  3.064e-13  5.000e-07  1.000e-01  4.471e-02  2.000e-01  1.007e+00  1.000e+00 
 1.000e+00  8.348e-19 -1.437e-15 -6.704e-19  1.587e-15  1.464e-15 -2.634e-17  1.594e-15  2.110e-17  1.756e-13  1.029e-12  2.143e-13  5.090e-14  5.000e-07  1.000e-01  4.555e-02  2.000e-01  1.074e+00  1.000e+00 
 1.000e+00  2.284e-18 -2.004e-15 -1.592e-18  1.574e-15  2.284e-15 -2.782e-16  1.594e-15  2.956e-16  6.136e-11  6.650e-10  2.620e-10  3.732e-11  5.000e-07  2.000e-01  4.189e-02  2.000e-01  8.353e-01  1.000e+00 
 1.000e+00  7.550e-19 -1.754e-15 -5.175e-19  1.574e-15  1.872e-15 -1.172e-16  1.594e-15  1.097e-16  5.270e-12  5.787e-11  1.719e-11  3.057e-12  5.000e-07  2.000e-01  4.358e-02  2.000e-01  9.292e-01  1.000e+00 
 1.000e+00  2.984e-19 -1.573e-15 -1.964e-19  1.574e-15  1.627e-15 -5.351e-17  1.594e-15  4.583e-17  6.959e-13  7.599e-12  1.845e-12  3.863e-13  5.000e-07  2.000e-01  4.471e-02  2.000e-01  1.007e+00  1.000e+00 
 1.000e+00  1.321e-19 -1.437e-15 -8.171e-20  1.574e-15  1.463e-15 -2.661e-17  1.594e-15  2.124e-17  1.214e-13  1.308e-12  2.711e-13  6.471e-14  5.000e-07  2.000e-01  4.555e-02  2.000e-01  1.073e+00  1.000e+00 
 1.000e+00  6.415e-19 -2.004e-15 -3.582e-19  1.554e-15  2.283e-15 -2.784e-16  1.594e-15  2.958e-16  5.612e-11  7.687e-10  3.021e-10  4.314e-11  5.000e-07  3.000e-01  4.189e-02  2.000e-01  8.352e-01  1.000e+00 
 1.000e+00  1.973e-19 -1.754e-15 -8.094e-20  1.554e-15  1.871e-15 -1.173e-16  1.594e-15  1.098e-16  4.877e-12  6.739e-11  1.996e-11  3.560e-12  5.000e-07  3.000e-01  4.358e-02  2.000e-01  9.291e-01  1.000e+00 
 1.000e+00  7.145e-20 -1.573e-15 -1.406e-20  1.554e-15  1.627e-15 -5.359e-17  1.594e-15  4.591e-17  6.510e-13  8.913e-12  2.156e-12  4.531e-13  5.000e-07  3.000e-01  4.471e-02  2.000e-01  1.006e+00  1.000e+00 
 1.000e+00  2.845e-20 -1.437e-15  3.191e-21  1.554e-15  1.463e-15 -2.665e-17  1.594e-15  2.128e-17  1.147e-13  1.545e-12  3.189e-13  7.642e-14  5.000e-07  3.000e-01  4.555e-02  2.000e-01  1.073e+00  1.000e+00 
 1.000e+00  1.877e-19 -2.004e-15 -2.068e-20  1.534e-15  2.283e-15 -2.785e-16  1.594e-15  2.960e-16  5.439e-11  8.669e-10  3.398e-10  4.865e-11  5.000e-07  4.000e-01  4.189e-02  2.000e-01  8.351e-01  1.000e+00 
 1.000e+00  4.083e-20 -1.754e-15  4.035e-20  1.534e-15  1.871e-15 -1.174e-16  1.594e-15  1.099e-16  4.764e-12  7.649e-11  2.259e-11  4.041e-12  5.000e-07  4.000e-01  4.358e-02  2.000e-01  9.289e-01  1.000e+00 
 1.000e+00  7.468e-21 -1.573e-15  3.691e-20  1.534e-15  1.627e-15 -5.366e-17  1.594e-15  4.597e-17  6.403e-13  1.018e-11  2.455e-12  5.176e-13  5.000e-07  4.000e-01  4.471e-02  2.000e-01  1.006e+00  1.000e+00 
 1.000e+00 -8.356e-22 -1.437e-15  2.699e-20  1.534e-15  1.463e-15 -2.669e-17  1.594e-15  2.132e-17  1.135e-13  1.775e-12  3.652e-13  8.781e-14  5.000e-07  4.000e-01  4.555e-02  2.000e-01  1.073e+00  1.000e+00 
 1.000e+00  1.481e-20 -2.004e-15  1.073e-19  1.517e-15  2.283e-15 -2.786e-16  1.594e-15  2.962e-16  5.372e-11  9.631e-10  3.768e-10  5.405e-11  5.000e-07  5.000e-01  4.189e-02  2.000e-01  8.350e-01  1.000e+00 
 1.000e+00 -1.936e-20 -1.754e-15  8.681e-20  1.517e-15  1.871e-15 -1.175e-16  1.594e-15  1.101e-16  4.732e-12  8.547e-11  2.518e-11  4.515e-12  5.000e-07  5.000e-01  4.358e-02  2.000e-01  9.288e-01  1.000e+00 
 1.000e+00 -1.724e-20 -1.573e-15  5.652e-20  1.517e-15  1.627e-15 -5.372e-17  1.594e-15  4.604e-17  6.394e-13  1.144e-11  2.750e-12  5.815e-13  5.000e-07  5.000e-01  4.471e-02  2.000e-01  1.006e+00  1.000e+00 
 1.000e+00 -1.217e-20 -1.437e-15  3.618e-20  1.517e-15  1.463e-15 -2.674e-17  1.594e-15  2.136e-17  1.139e-13  2.004e-12  4.112e-13  9.918e-14  5.000e-07  5.000e-01  4.555e-02  2.000e-01  1.073e+00  1.000e+00 
 1.000e+00 -6.500e-20 -2.004e-15  1.662e-19  1.503e-15  2.283e-15 -2.788e-16  1.594e-15  2.965e-16  5.352e-11  1.059e-09  4.133e-10  5.941e-11  5.000e-07  6.000e-01  4.189e-02  2.000e-01  8.348e-01  1.000e+00 
 1.000e+00 -4.733e-20 -1.754e-15  1.084e-19  1.503e-15  1.871e-15 -1.177e-16  1.594e-15  1.102e-16  4.736e-12  9.443e-11  2.776e-11  4.988e-12  5.000e-07  6.000e-01  4.358e-02  2.000e-01  9.286e-01  1.000e+00 
 1.000e+00 -2.877e-20 -1.573e-15  6.568e-20  1.503e-15  1.627e-15 -5.380e-17  1.594e-15  4.611e-17  6.425e-13  1.270e-11  3.046e-12  6.456e-13  5.000e-07  6.000e-01  4.471e-02  2.000e-01  1.006e+00  1.000e+00 
 1.000e+00 -1.747e-20 -1.437e-15  4.049e-20  1.503e-15  1.463e-15 -2.678e-17  1.594e-15  2.140e-17  1.149e-13  2.235e-12  4.573e-13  1.106e-13  5.000e-07  6.000e-01  4.555e-02  2.000e-01  1.073e+00  1.000e+00 
 1.000e+00 -1.069e-19 -2.004e-15  1.971e-19  1.492e-15  2.283e-15 -2.790e-16  1.594e-15  2.967e-16  5.356e-11  1.154e-09  4.498e-10  6.476e-11  5.000e-07  7.000e-01  4.188e-02  2.000e-01  8.347e-01  1.000e+00 
 1.000e+00 -6.210e-20 -1.754e-15  1.198e-19  1.492e-15  1.872e-15 -1.178e-16  1.594e-15  1.103e-16  4.758e-12  1.034e-10  3.034e-11  5.463e-12  5.000e-07  7.000e-01  4.358e-02  2.000e-01  9.285e-01  1.000e+00 
 1.000e+00 -3.488e-20 -1.573e-15  7.055e-20  1.492e-15  1.627e-15 -5.388e-17  1.594e-15  4.619e-17  6.478e-13  1.397e-11  3.343e-12  7.101e-13  5.000e-07  7.000e-01  4.471e-02  2.000e-01  1.006e+00  1.000e+00 
 1.000e+00 -2.029e-20 -1.437e-15  4.280e-20  1.492e-15  1.463e-15 -2.683e-17  1.594e-15  2.144e-17  1.162e-13  2.469e-12  5.039e-13  1.222e-13  5.000e-07  7.000e-01  4.555e-02  2.000e-01  1.072e+00  1.000e+00 
 1.000e+00 -1.309e-19 -2.004e-15  2.149e-19  1.483e-15  2.283e-15 -2.792e-16  1.594e-15  2.970e-16  5.375e-11  1.250e-09  4.863e-10  7.013e-11  5.000e-07  8.000e-01  4.188e-02  2.000e-01  8.346e-01  1.000e+00 
 1.000e+00 -7.064e-20 -1.754e-15  1.264e-19  1.483e-15  1.872e-15 -1.179e-16  1.594e-15  1.105e-16  4.791e-12  1.125e-10  3.293e-11  5.940e-12  5.000e-07  8.000e-01  4.358e-02  2.000e-01  9.283e-01  1.000e+00 
 1.000e+00 -3.843e-20 -1.573e-15  7.341e-20  1.483e-15  1.627e-15 -5.396e-17  1.594e-15  4.626e-17  6.541e-13  1.525e-11  3.642e-12  7.752e-13  5.000e-07  8.000e-01  4.471e-02  2.000e-01  1.006e+00  1.000e+00 
 1.000e+00 -2.193e-20 -1.437e-15  4.417e-20  1.483e-15  1.463e-15 -2.688e-17  1.594e-15  2.148e-17  1.176e-13  2.705e-12  5.509e-13  1.339e-13  5.000e-07  8.000e-01  4.555e-02  2.000e-01  1.072e+00  1.000e+00 
 1.000e+00 -1.458e-19 -2.004e-15  2.259e-19  1.476e-15  2.284e-15 -2.794e-16  1.594e-15  2.972e-16  5.403e-11  1.346e-09  5.229e-10  7.552e-11  5.000e-07  9.000e-01  4.188e-02  2.000e-01  8.345e-01  1.000e+00 
 1.000e+00 -7.595e-20 -1.754e-15  1.306e-19  1.476e-15  1.872e-15 -1.181e-16  1.594e-15  1.106e-16  4.830e-12  1.216e-10  3.553e-11  6.421e-12  5.000e-07  9.000e-01  4.358e-02  2.000e-01  9.282e-01  1.000e+00 
 1.000e+00 -4.065e-20 -1.573e-15  7.522e-20  1.476e-15  1.627e-15 -5.404e-17  1.594e-15  4.634e-17  6.612e-13  1.654e-11  3.943e-12  8.409e-13  5.000e-07  9.000e-01  4.471e-02  2.000e-01  1.005e+00  1.000e+00 
 1.000e+00 -2.297e-20 -1.437e-15  4.505e-20  1.476e-15  1.463e-15 -2.692e-17  1.594e-15  2.152e-17  1.192e-13  2.944e-12  5.984e-13  1.457e-13  5.000e-07  9.000e-01  4.555e-02  2.000e-01  1.072e+00  1.000e+00 
 1.000e+00 -1.555e-19 -2.004e-15  2.331e-19  1.470e-15  2.284e-15 -2.797e-16  1.594e-15  2.975e-16  5.436e-11  1.442e-09  5.597e-10  8.094e-11  5.000e-07  1.000e+00  4.188e-02  2.000e-01  8.343e-01  1.000e+00 
 1.000e+00 -7.944e-20 -1.754e-15  1.333e-19  1.470e-15  1.872e-15 -1.182e-16  1.594e-15  1.108e-16  4.873e-12  1.307e-10  3.816e-11  6.906e-12  5.000e-07  1.000e+00  4.358e-02  2.000e-01  9.280e-01  1.000e+00 
 1.000e+00 -4.211e-20 -1.573e-15  7.644e-20  1.470e-15  1.627e-15 -5.412e-17  1.594e-15  4.641e-17  6.687e-13  1.785e-11  4.248e-12  9.074e-13  5.000e-07  1.000e+00  4.471e-02  2.000e-01  1.005e+00  1.000e+00 
 1.000e+00 -2.366e-20 -1.437e-15  4.565e-20  1.470e-15  1.464e-15 -2.697e-17  1.594e-15  2.156e-17  1.208e-13  3.187e-12  6.466e-13  1.577e-13  5.000e-07  1.000e+00  4.555e-02  2.000e-01  1.072e+00  1.000e+00 
 1.000e+00 -1.621e-19 -2.004e-15  2.380e-19  1.465e-15  2.284e-15 -2.799e-16  1.594e-15  2.978e-16  5.474e-11  1.539e-09  5.967e-10  8.639e-11  5.000e-07  1.100e+00  4.188e-02  2.000e-01  8.342e-01  1.000e+00 
 1.000e+00 -8.184e-20 -1.754e-15  1.352e-19  1.465e-15  1.872e-15 -1.183e-16  1.594e-15  1.109e-16  4.918e-12  1.400e-10  4.081e-11  7.396e-12  5.000e-07  1.100e+00  4.358e-02  2.000e-01  9.279e-01  1.000e+00 
 1.000e+00 -4.313e-20 -1.573e-15  7.731e-20  1.465e-15  1.627e-15 -5.421e-17  1.594e-15  4.649e-17  6.765e-13  1.917e-11  4.556e-12  9.747e-13  5.000e-07  1.100e+00  4.471e-02  2.000e-01  1.005e+00  1.000e+00 
 1.000e+00 -2.414e-20 -1.437e-15  4.609e-20  1.465e-15  1.464e-15 -2.702e-17  1.594e-15  2.160e-17  1.225e-13  3.433e-12  6.953e-13  1.699e-13  5.000e-07  1.100e+00  4.555e-02  2.000e-01  1.071e+00  1.000e+00 
 1.000e+00 -1.668e-19 -2.004e-15  2.415e-19  1.461e-15  2.284e-15 -2.801e-16  1.594e-15  2.980e-16  5.514e-11  1.637e-09  6.339e-10  9.188e-11  5.000e-07  1.200e+00  4.188e-02  2.000e-01  8.341e-01  1.000e+00 
 1.000e+00 -8.356e-20 -1.754e-15  1.367e-19  1.461e-15  1.872e-15 -1.185e-16  1.594e-15  1.110e-16  4.966e-12  1.494e-10  4.348e-11  7.890e-12  5.000e-07  1.200e+00  4.358e-02  2.000e-01  9.277e-01  1.000e+00 
 1.000e+00 -4.387e-20 -1.573e-15  7.796e-20  1.461e-15  1.627e-15 -5.429e-17  1.594e-15  4.656e-17  6.845e-13  2.051e-11  4.867e-12  1.043e-12  5.000e-07  1.200e+00  4.471e-02  2.000e-01  1.005e+00  1.000e+00 
 1.000e+00 -2.450e-20 -1.437e-15  4.642e-20  1.461e-15  1.464e-15 -2.707e-17  1.594e-15  2.165e-17  1.242e-13  3.682e-12  7.446e-13  1.822e-13  5.000e-07  1.200e+00  4.555e-02  2.000e-01  1.071e+00  1.000e+00 
 1.000e+00 -1.702e-19 -2.004e-15  2.441e-19  1.458e-15  2.284e-15 -2.804e-16  1.594e-15  2.983e-16  5.556e-11  1.736e-09  6.714e-10  9.742e-11  5.000e-07  1.300e+00  4.188e-02  2.000e-01  8.340e-01  1.000e+00 
