 frequency  @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cdd] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cgb] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cgd] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cgdo] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cgg] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cgs] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[cgso] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[css] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[gds] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[gm] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[gmbs] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[id] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[l] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[vds] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[vdsat] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[vgs] @m.xm1.msky130_fd_pr__pfet_g5v0d10v5[vth] frequency  vsb       
 1.000e+00 -2.607e-21 -1.236e-15  5.770e-21  1.053e-15  1.237e-15 -1.408e-18  1.075e-15  7.939e-19  3.143e-20  1.307e-18  3.343e-19  4.657e-20  5.000e-07  7.000e-01  4.925e-02  5.000e-02  1.223e+00  1.000e+00  1.200e+00 
 1.000e+00 -7.945e-22 -1.019e-15  1.807e-21  1.053e-15  1.019e-15 -4.296e-19  1.075e-15  1.971e-19  1.755e-22  7.145e-21  1.474e-21  2.440e-22  5.000e-07  7.000e-01  5.283e-02  5.000e-02  1.359e+00  1.000e+00  2.000e+00 
 1.000e+00 -2.259e-22 -8.613e-16  5.157e-22  1.053e-15  8.615e-16 -1.502e-19  1.075e-15  4.580e-20  7.341e-25  2.876e-23  4.859e-24  9.489e-25  5.000e-07  7.000e-01  5.699e-02  5.000e-02  1.503e+00  1.000e+00  3.000e+00 
 1.000e+00 -2.756e-20 -2.283e-15  4.152e-20  1.052e-15  2.299e-15 -1.597e-17  1.075e-15  1.350e-17  1.051e-15  4.338e-14  2.009e-14  1.787e-15  5.000e-07  7.500e-01  4.249e-02  5.000e-02  9.488e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.129e-20 -1.700e-15  2.184e-20  1.052e-15  1.706e-15 -6.516e-18  1.075e-15  4.478e-18  1.897e-17  8.045e-16  2.857e-16  3.093e-17  5.000e-07  7.500e-01  4.512e-02  5.000e-02  1.054e+00  1.000e+00  4.000e-01 
 1.000e+00 -5.258e-21 -1.414e-15  1.109e-20  1.052e-15  1.416e-15 -2.897e-18  1.075e-15  1.786e-18  6.349e-19  2.710e-17  7.994e-18  9.967e-19  5.000e-07  7.500e-01  4.730e-02  5.000e-02  1.144e+00  1.000e+00  8.000e-01 
 1.000e+00 -2.656e-21 -1.236e-15  5.821e-21  1.052e-15  1.237e-15 -1.410e-18  1.075e-15  7.957e-19  3.176e-20  1.351e-18  3.455e-19  4.815e-20  5.000e-07  7.500e-01  4.925e-02  5.000e-02  1.222e+00  1.000e+00  1.200e+00 
 1.000e+00 -8.074e-22 -1.019e-15  1.822e-21  1.052e-15  1.019e-15 -4.304e-19  1.075e-15  1.976e-19  1.780e-22  7.403e-21  1.526e-21  2.528e-22  5.000e-07  7.500e-01  5.283e-02  5.000e-02  1.359e+00  1.000e+00  2.000e+00 
 1.000e+00 -2.292e-22 -8.613e-16  5.200e-22  1.052e-15  8.615e-16 -1.504e-19  1.075e-15  4.596e-20  7.477e-25  2.989e-23  5.046e-24  9.859e-25  5.000e-07  7.500e-01  5.699e-02  5.000e-02  1.503e+00  1.000e+00  3.000e+00 
 1.000e+00 -2.817e-20 -2.283e-15  4.200e-20  1.052e-15  2.299e-15 -1.598e-17  1.075e-15  1.352e-17  1.056e-15  4.466e-14  2.067e-14  1.840e-15  5.000e-07  8.000e-01  4.249e-02  5.000e-02  9.486e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.150e-20 -1.700e-15  2.202e-20  1.052e-15  1.706e-15 -6.525e-18  1.075e-15  4.486e-18  1.911e-17  8.293e-16  2.944e-16  3.188e-17  5.000e-07  8.000e-01  4.512e-02  5.000e-02  1.054e+00  1.000e+00  4.000e-01 
 1.000e+00 -5.345e-21 -1.414e-15  1.117e-20  1.052e-15  1.416e-15 -2.902e-18  1.075e-15  1.790e-18  6.409e-19  2.797e-17  8.247e-18  1.029e-18  5.000e-07  8.000e-01  4.730e-02  5.000e-02  1.143e+00  1.000e+00  8.000e-01 
 1.000e+00 -2.696e-21 -1.236e-15  5.864e-21  1.052e-15  1.237e-15 -1.413e-18  1.075e-15  7.975e-19  3.212e-20  1.396e-18  3.568e-19  4.975e-20  5.000e-07  8.000e-01  4.925e-02  5.000e-02  1.222e+00  1.000e+00  1.200e+00 
 1.000e+00 -8.179e-22 -1.019e-15  1.835e-21  1.052e-15  1.019e-15 -4.312e-19  1.075e-15  1.982e-19  1.806e-22  7.666e-21  1.580e-21  2.618e-22  5.000e-07  8.000e-01  5.283e-02  5.000e-02  1.358e+00  1.000e+00  2.000e+00 
 1.000e+00 -2.319e-22 -8.613e-16  5.238e-22  1.052e-15  8.615e-16 -1.506e-19  1.075e-15  4.612e-20  7.619e-25  3.103e-23  5.237e-24  1.024e-24  5.000e-07  8.000e-01  5.699e-02  5.000e-02  1.502e+00  1.000e+00  3.000e+00 
 1.000e+00 -2.866e-20 -2.283e-15  4.239e-20  1.051e-15  2.299e-15 -1.600e-17  1.075e-15  1.354e-17  1.063e-15  4.595e-14  2.126e-14  1.893e-15  5.000e-07  8.500e-01  4.249e-02  5.000e-02  9.483e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.167e-20 -1.700e-15  2.218e-20  1.051e-15  1.707e-15 -6.534e-18  1.075e-15  4.493e-18  1.926e-17  8.543e-16  3.032e-16  3.284e-17  5.000e-07  8.500e-01  4.512e-02  5.000e-02  1.054e+00  1.000e+00  4.000e-01 
 1.000e+00 -5.415e-21 -1.414e-15  1.124e-20  1.051e-15  1.416e-15 -2.907e-18  1.075e-15  1.793e-18  6.473e-19  2.884e-17  8.502e-18  1.061e-18  5.000e-07  8.500e-01  4.730e-02  5.000e-02  1.143e+00  1.000e+00  8.000e-01 
 1.000e+00 -2.729e-21 -1.236e-15  5.900e-21  1.051e-15  1.237e-15 -1.415e-18  1.075e-15  7.994e-19  3.251e-20  1.441e-18  3.682e-19  5.136e-20  5.000e-07  8.500e-01  4.925e-02  5.000e-02  1.222e+00  1.000e+00  1.200e+00 
 1.000e+00 -8.268e-22 -1.019e-15  1.846e-21  1.051e-15  1.019e-15 -4.321e-19  1.075e-15  1.987e-19  1.834e-22  7.932e-21  1.634e-21  2.709e-22  5.000e-07  8.500e-01  5.283e-02  5.000e-02  1.358e+00  1.000e+00  2.000e+00 
 1.000e+00 -2.342e-22 -8.613e-16  5.271e-22  1.051e-15  8.615e-16 -1.509e-19  1.075e-15  4.627e-20  7.768e-25  3.220e-23  5.431e-24  1.062e-24  5.000e-07  8.500e-01  5.699e-02  5.000e-02  1.502e+00  1.000e+00  3.000e+00 
 1.000e+00 -2.907e-20 -2.283e-15  4.272e-20  1.051e-15  2.299e-15 -1.602e-17  1.075e-15  1.356e-17  1.069e-15  4.724e-14  2.185e-14  1.946e-15  5.000e-07  9.000e-01  4.249e-02  5.000e-02  9.480e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.181e-20 -1.700e-15  2.231e-20  1.051e-15  1.707e-15 -6.543e-18  1.075e-15  4.501e-18  1.943e-17  8.794e-16  3.120e-16  3.380e-17  5.000e-07  9.000e-01  4.512e-02  5.000e-02  1.053e+00  1.000e+00  4.000e-01 
 1.000e+00 -5.474e-21 -1.414e-15  1.131e-20  1.051e-15  1.416e-15 -2.911e-18  1.075e-15  1.797e-18  6.542e-19  2.973e-17  8.759e-18  1.093e-18  5.000e-07  9.000e-01  4.730e-02  5.000e-02  1.143e+00  1.000e+00  8.000e-01 
 1.000e+00 -2.756e-21 -1.236e-15  5.932e-21  1.051e-15  1.237e-15 -1.418e-18  1.075e-15  8.012e-19  3.291e-20  1.487e-18  3.798e-19  5.300e-20  5.000e-07  9.000e-01  4.925e-02  5.000e-02  1.221e+00  1.000e+00  1.200e+00 
 1.000e+00 -8.344e-22 -1.019e-15  1.857e-21  1.051e-15  1.019e-15 -4.329e-19  1.075e-15  1.993e-19  1.863e-22  8.203e-21  1.689e-21  2.801e-22  5.000e-07  9.000e-01  5.283e-02  5.000e-02  1.358e+00  1.000e+00  2.000e+00 
 1.000e+00 -2.362e-22 -8.613e-16  5.302e-22  1.051e-15  8.615e-16 -1.511e-19  1.075e-15  4.643e-20  7.923e-25  3.339e-23  5.628e-24  1.101e-24  5.000e-07  9.000e-01  5.699e-02  5.000e-02  1.501e+00  1.000e+00  3.000e+00 
 1.000e+00 -2.940e-20 -2.283e-15  4.299e-20  1.050e-15  2.299e-15 -1.603e-17  1.075e-15  1.358e-17  1.077e-15  4.854e-14  2.245e-14  2.000e-15  5.000e-07  9.500e-01  4.249e-02  5.000e-02  9.478e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.193e-20 -1.700e-15  2.243e-20  1.050e-15  1.707e-15 -6.552e-18  1.075e-15  4.509e-18  1.961e-17  9.048e-16  3.209e-16  3.478e-17  5.000e-07  9.500e-01  4.512e-02  5.000e-02  1.053e+00  1.000e+00  4.000e-01 
 1.000e+00 -5.523e-21 -1.414e-15  1.136e-20  1.050e-15  1.416e-15 -2.916e-18  1.075e-15  1.801e-18  6.615e-19  3.062e-17  9.020e-18  1.126e-18  5.000e-07  9.500e-01  4.730e-02  5.000e-02  1.142e+00  1.000e+00  8.000e-01 
 1.000e+00 -2.779e-21 -1.236e-15  5.961e-21  1.050e-15  1.237e-15 -1.420e-18  1.075e-15  8.030e-19  3.334e-20  1.533e-18  3.915e-19  5.465e-20  5.000e-07  9.500e-01  4.925e-02  5.000e-02  1.221e+00  1.000e+00  1.200e+00 
 1.000e+00 -8.410e-22 -1.019e-15  1.866e-21  1.050e-15  1.019e-15 -4.337e-19  1.075e-15  1.999e-19  1.894e-22  8.478e-21  1.745e-21  2.895e-22  5.000e-07  9.500e-01  5.283e-02  5.000e-02  1.357e+00  1.000e+00  2.000e+00 
 1.000e+00 -2.380e-22 -8.613e-16  5.330e-22  1.050e-15  8.615e-16 -1.513e-19  1.075e-15  4.659e-20  8.084e-25  3.460e-23  5.830e-24  1.141e-24  5.000e-07  9.500e-01  5.699e-02  5.000e-02  1.501e+00  1.000e+00  3.000e+00 
 1.000e+00 -2.968e-20 -2.283e-15  4.323e-20  1.050e-15  2.299e-15 -1.605e-17  1.075e-15  1.359e-17  1.085e-15  4.985e-14  2.305e-14  2.054e-15  5.000e-07  1.000e+00  4.249e-02  5.000e-02  9.475e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.203e-20 -1.700e-15  2.253e-20  1.050e-15  1.707e-15 -6.561e-18  1.075e-15  4.517e-18  1.980e-17  9.305e-16  3.299e-16  3.577e-17  5.000e-07  1.000e+00  4.512e-02  5.000e-02  1.053e+00  1.000e+00  4.000e-01 
 1.000e+00 -5.566e-21 -1.414e-15  1.141e-20  1.050e-15  1.416e-15 -2.921e-18  1.075e-15  1.804e-18  6.692e-19  3.152e-17  9.283e-18  1.159e-18  5.000e-07  1.000e+00  4.730e-02  5.000e-02  1.142e+00  1.000e+00  8.000e-01 
 1.000e+00 -2.800e-21 -1.236e-15  5.987e-21  1.050e-15  1.237e-15 -1.423e-18  1.075e-15  8.049e-19  3.379e-20  1.580e-18  4.034e-19  5.633e-20  5.000e-07  1.000e+00  4.925e-02  5.000e-02  1.221e+00  1.000e+00  1.200e+00 
 1.000e+00 -8.468e-22 -1.019e-15  1.874e-21  1.050e-15  1.019e-15 -4.345e-19  1.075e-15  2.004e-19  1.925e-22  8.758e-21  1.801e-21  2.991e-22  5.000e-07  1.000e+00  5.283e-02  5.000e-02  1.357e+00  1.000e+00  2.000e+00 
 1.000e+00 -2.397e-22 -8.613e-16  5.357e-22  1.050e-15  8.615e-16 -1.516e-19  1.075e-15  4.676e-20  8.250e-25  3.584e-23  6.035e-24  1.182e-24  5.000e-07  1.000e+00  5.699e-02  5.000e-02  1.500e+00  1.000e+00  3.000e+00 
 1.000e+00 -2.992e-20 -2.283e-15  4.343e-20  1.049e-15  2.299e-15 -1.607e-17  1.075e-15  1.361e-17  1.094e-15  5.118e-14  2.365e-14  2.108e-15  5.000e-07  1.050e+00  4.249e-02  5.000e-02  9.472e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.212e-20 -1.700e-15  2.262e-20  1.049e-15  1.707e-15 -6.570e-18  1.075e-15  4.524e-18  2.000e-17  9.563e-16  3.389e-16  3.676e-17  5.000e-07  1.050e+00  4.512e-02  5.000e-02  1.053e+00  1.000e+00  4.000e-01 
 1.000e+00 -5.603e-21 -1.414e-15  1.146e-20  1.049e-15  1.416e-15 -2.926e-18  1.075e-15  1.808e-18  6.771e-19  3.244e-17  9.549e-18  1.193e-18  5.000e-07  1.050e+00  4.730e-02  5.000e-02  1.142e+00  1.000e+00  8.000e-01 
 1.000e+00 -2.818e-21 -1.236e-15  6.011e-21  1.049e-15  1.237e-15 -1.426e-18  1.075e-15  8.068e-19  3.425e-20  1.628e-18  4.154e-19  5.803e-20  5.000e-07  1.050e+00  4.925e-02  5.000e-02  1.220e+00  1.000e+00  1.200e+00 
 1.000e+00 -8.521e-22 -1.019e-15  1.882e-21  1.049e-15  1.019e-15 -4.353e-19  1.075e-15  2.010e-19  1.958e-22  9.042e-21  1.859e-21  3.088e-22  5.000e-07  1.050e+00  5.283e-02  5.000e-02  1.356e+00  1.000e+00  2.000e+00 
 1.000e+00 -2.412e-22 -8.613e-16  5.382e-22  1.049e-15  8.615e-16 -1.518e-19  1.075e-15  4.692e-20  8.421e-25  3.710e-23  6.245e-24  1.224e-24  5.000e-07  1.050e+00  5.699e-02  5.000e-02  1.500e+00  1.000e+00  3.000e+00 
 1.000e+00 -3.013e-20 -2.283e-15  4.362e-20  1.049e-15  2.299e-15 -1.608e-17  1.075e-15  1.363e-17  1.103e-15  5.251e-14  2.426e-14  2.163e-15  5.000e-07  1.100e+00  4.249e-02  5.000e-02  9.470e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.219e-20 -1.700e-15  2.270e-20  1.049e-15  1.707e-15 -6.579e-18  1.075e-15  4.532e-18  2.021e-17  9.825e-16  3.481e-16  3.777e-17  5.000e-07  1.100e+00  4.512e-02  5.000e-02  1.052e+00  1.000e+00  4.000e-01 
 1.000e+00 -5.637e-21 -1.414e-15  1.150e-20  1.049e-15  1.416e-15 -2.931e-18  1.075e-15  1.811e-18  6.854e-19  3.336e-17  9.818e-18  1.227e-18  5.000e-07  1.100e+00  4.730e-02  5.000e-02  1.141e+00  1.000e+00  8.000e-01 
 1.000e+00 -2.834e-21 -1.236e-15  6.034e-21  1.049e-15  1.237e-15 -1.428e-18  1.075e-15  8.086e-19  3.473e-20  1.676e-18  4.276e-19  5.976e-20  5.000e-07  1.100e+00  4.925e-02  5.000e-02  1.220e+00  1.000e+00  1.200e+00 
 1.000e+00 -8.569e-22 -1.019e-15  1.890e-21  1.049e-15  1.019e-15 -4.362e-19  1.075e-15  2.016e-19  1.992e-22  9.331e-21  1.918e-21  3.186e-22  5.000e-07  1.100e+00  5.283e-02  5.000e-02  1.356e+00  1.000e+00  2.000e+00 
 1.000e+00 -2.426e-22 -8.613e-16  5.407e-22  1.049e-15  8.615e-16 -1.521e-19  1.075e-15  4.708e-20  8.597e-25  3.839e-23  6.458e-24  1.266e-24  5.000e-07  1.100e+00  5.699e-02  5.000e-02  1.500e+00  1.000e+00  3.000e+00 
 1.000e+00 -3.031e-20 -2.283e-15  4.378e-20  1.048e-15  2.299e-15 -1.610e-17  1.075e-15  1.365e-17  1.112e-15  5.385e-14  2.488e-14  2.218e-15  5.000e-07  1.150e+00  4.249e-02  5.000e-02  9.467e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.226e-20 -1.700e-15  2.278e-20  1.048e-15  1.707e-15 -6.589e-18  1.075e-15  4.540e-18  2.042e-17  1.009e-15  3.573e-16  3.878e-17  5.000e-07  1.150e+00  4.512e-02  5.000e-02  1.052e+00  1.000e+00  4.000e-01 
 1.000e+00 -5.666e-21 -1.414e-15  1.154e-20  1.048e-15  1.416e-15 -2.936e-18  1.075e-15  1.815e-18  6.940e-19  3.430e-17  1.009e-17  1.262e-18  5.000e-07  1.150e+00  4.730e-02  5.000e-02  1.141e+00  1.000e+00  8.000e-01 
 1.000e+00 -2.849e-21 -1.236e-15  6.055e-21  1.048e-15  1.237e-15 -1.431e-18  1.075e-15  8.105e-19  3.522e-20  1.726e-18  4.399e-19  6.151e-20  5.000e-07  1.150e+00  4.925e-02  5.000e-02  1.220e+00  1.000e+00  1.200e+00 
 1.000e+00 -8.614e-22 -1.019e-15  1.897e-21  1.048e-15  1.019e-15 -4.370e-19  1.075e-15  2.021e-19  2.026e-22  9.625e-21  1.977e-21  3.287e-22  5.000e-07  1.150e+00  5.283e-02  5.000e-02  1.356e+00  1.000e+00  2.000e+00 
 1.000e+00 -2.439e-22 -8.613e-16  5.430e-22  1.048e-15  8.615e-16 -1.523e-19  1.075e-15  4.724e-20  8.779e-25  3.971e-23  6.676e-24  1.310e-24  5.000e-07  1.150e+00  5.699e-02  5.000e-02  1.499e+00  1.000e+00  3.000e+00 
 1.000e+00 -3.047e-20 -2.283e-15  4.392e-20  1.048e-15  2.299e-15 -1.612e-17  1.075e-15  1.367e-17  1.122e-15  5.521e-14  2.550e-14  2.274e-15  5.000e-07  1.200e+00  4.249e-02  5.000e-02  9.465e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.232e-20 -1.700e-15  2.285e-20  1.048e-15  1.707e-15 -6.598e-18  1.075e-15  4.548e-18  2.065e-17  1.036e-15  3.667e-16  3.981e-17  5.000e-07  1.200e+00  4.512e-02  5.000e-02  1.052e+00  1.000e+00  4.000e-01 
 1.000e+00 -5.693e-21 -1.414e-15  1.157e-20  1.048e-15  1.416e-15 -2.940e-18  1.075e-15  1.819e-18  7.028e-19  3.525e-17  1.037e-17  1.297e-18  5.000e-07  1.200e+00  4.730e-02  5.000e-02  1.141e+00  1.000e+00  8.000e-01 
 1.000e+00 -2.862e-21 -1.236e-15  6.075e-21  1.048e-15  1.237e-15 -1.433e-18  1.075e-15  8.124e-19  3.573e-20  1.775e-18  4.524e-19  6.328e-20  5.000e-07  1.200e+00  4.925e-02  5.000e-02  1.219e+00  1.000e+00  1.200e+00 
 1.000e+00 -8.656e-22 -1.019e-15  1.904e-21  1.048e-15  1.019e-15 -4.378e-19  1.075e-15  2.027e-19  2.062e-22  9.924e-21  2.038e-21  3.389e-22  5.000e-07  1.200e+00  5.283e-02  5.000e-02  1.355e+00  1.000e+00  2.000e+00 
 1.000e+00 -2.451e-22 -8.613e-16  5.453e-22  1.048e-15  8.615e-16 -1.525e-19  1.075e-15  4.740e-20  8.965e-25  4.105e-23  6.899e-24  1.354e-24  5.000e-07  1.200e+00  5.699e-02  5.000e-02  1.499e+00  1.000e+00  3.000e+00 
 1.000e+00 -3.061e-20 -2.283e-15  4.406e-20  1.048e-15  2.299e-15 -1.613e-17  1.075e-15  1.369e-17  1.133e-15  5.658e-14  2.612e-14  2.331e-15  5.000e-07  1.250e+00  4.249e-02  5.000e-02  9.462e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.237e-20 -1.700e-15  2.291e-20  1.048e-15  1.707e-15 -6.607e-18  1.075e-15  4.555e-18  2.088e-17  1.063e-15  3.761e-16  4.085e-17  5.000e-07  1.250e+00  4.512e-02  5.000e-02  1.051e+00  1.000e+00  4.000e-01 
 1.000e+00 -5.718e-21 -1.414e-15  1.161e-20  1.048e-15  1.416e-15 -2.945e-18  1.075e-15  1.822e-18  7.119e-19  3.621e-17  1.064e-17  1.332e-18  5.000e-07  1.250e+00  4.730e-02  5.000e-02  1.140e+00  1.000e+00  8.000e-01 
 1.000e+00 -2.875e-21 -1.236e-15  6.094e-21  1.048e-15  1.237e-15 -1.436e-18  1.075e-15  8.142e-19  3.625e-20  1.826e-18  4.651e-19  6.508e-20  5.000e-07  1.250e+00  4.925e-02  5.000e-02  1.219e+00  1.000e+00  1.200e+00 
 1.000e+00 -8.695e-22 -1.019e-15  1.911e-21  1.048e-15  1.019e-15 -4.387e-19  1.075e-15  2.033e-19  2.098e-22  1.023e-20  2.099e-21  3.493e-22  5.000e-07  1.250e+00  5.283e-02  5.000e-02  1.355e+00  1.000e+00  2.000e+00 
 1.000e+00 -2.463e-22 -8.613e-16  5.476e-22  1.048e-15  8.615e-16 -1.528e-19  1.075e-15  4.757e-20  9.157e-25  4.243e-23  7.126e-24  1.400e-24  5.000e-07  1.250e+00  5.699e-02  5.000e-02  1.498e+00  1.000e+00  3.000e+00 
 1.000e+00 -3.074e-20 -2.283e-15  4.418e-20  1.047e-15  2.299e-15 -1.615e-17  1.075e-15  1.371e-17  1.143e-15  5.796e-14  2.675e-14  2.388e-15  5.000e-07  1.300e+00  4.249e-02  5.000e-02  9.459e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.242e-20 -1.700e-15  2.297e-20  1.047e-15  1.707e-15 -6.616e-18  1.075e-15  4.563e-18  2.111e-17  1.090e-15  3.856e-16  4.190e-17  5.000e-07  1.300e+00  4.512e-02  5.000e-02  1.051e+00  1.000e+00  4.000e-01 
 1.000e+00 -5.741e-21 -1.414e-15  1.164e-20  1.047e-15  1.416e-15 -2.950e-18  1.075e-15  1.826e-18  7.212e-19  3.719e-17  1.093e-17  1.368e-18  5.000e-07  1.300e+00  4.730e-02  5.000e-02  1.140e+00  1.000e+00  8.000e-01 
 1.000e+00 -2.887e-21 -1.236e-15  6.113e-21  1.047e-15  1.237e-15 -1.439e-18  1.075e-15  8.161e-19  3.678e-20  1.877e-18  4.780e-19  6.690e-20  5.000e-07  1.300e+00  4.925e-02  5.000e-02  1.219e+00  1.000e+00  1.200e+00 
 1.000e+00 -8.733e-22 -1.019e-15  1.918e-21  1.047e-15  1.019e-15 -4.395e-19  1.075e-15  2.039e-19  2.136e-22  1.054e-20  2.162e-21  3.599e-22  5.000e-07  1.300e+00  5.283e-02  5.000e-02  1.354e+00  1.000e+00  2.000e+00 
 1.000e+00 -2.475e-22 -8.613e-16  5.498e-22  1.047e-15  8.615e-16 -1.530e-19  1.075e-15  4.773e-20  9.353e-25  4.383e-23  7.358e-24  1.446e-24  5.000e-07  1.300e+00  5.699e-02  5.000e-02  1.498e+00  1.000e+00  3.000e+00 
 1.000e+00 -3.086e-20 -2.283e-15  4.430e-20  1.047e-15  2.299e-15 -1.617e-17  1.075e-15  1.373e-17  1.154e-15  5.935e-14  2.739e-14  2.445e-15  5.000e-07  1.350e+00  4.249e-02  5.000e-02  9.457e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.247e-20 -1.700e-15  2.303e-20  1.047e-15  1.707e-15 -6.626e-18  1.075e-15  4.571e-18  2.136e-17  1.118e-15  3.953e-16  4.296e-17  5.000e-07  1.350e+00  4.512e-02  5.000e-02  1.051e+00  1.000e+00  4.000e-01 
 1.000e+00 -5.763e-21 -1.414e-15  1.167e-20  1.047e-15  1.416e-15 -2.955e-18  1.075e-15  1.830e-18  7.308e-19  3.817e-17  1.121e-17  1.404e-18  5.000e-07  1.350e+00  4.729e-02  5.000e-02  1.140e+00  1.000e+00  8.000e-01 
 1.000e+00 -2.898e-21 -1.236e-15  6.131e-21  1.047e-15  1.237e-15 -1.441e-18  1.075e-15  8.180e-19  3.733e-20  1.929e-18  4.910e-19  6.876e-20  5.000e-07  1.350e+00  4.925e-02  5.000e-02  1.218e+00  1.000e+00  1.200e+00 
 1.000e+00 -8.768e-22 -1.019e-15  1.924e-21  1.047e-15  1.019e-15 -4.404e-19  1.075e-15  2.044e-19  2.174e-22  1.085e-20  2.226e-21  3.707e-22  5.000e-07  1.350e+00  5.283e-02  5.000e-02  1.354e+00  1.000e+00  2.000e+00 
 1.000e+00 -2.486e-22 -8.613e-16  5.520e-22  1.047e-15  8.615e-16 -1.533e-19  1.075e-15  4.790e-20  9.554e-25  4.526e-23  7.594e-24  1.493e-24  5.000e-07  1.350e+00  5.699e-02  5.000e-02  1.497e+00  1.000e+00  3.000e+00 
 1.000e+00 -3.097e-20 -2.283e-15  4.440e-20  1.047e-15  2.299e-15 -1.619e-17  1.075e-15  1.375e-17  1.166e-15  6.076e-14  2.803e-14  2.503e-15  5.000e-07  1.400e+00  4.249e-02  5.000e-02  9.454e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.251e-20 -1.700e-15  2.309e-20  1.047e-15  1.707e-15 -6.635e-18  1.075e-15  4.579e-18  2.161e-17  1.145e-15  4.050e-16  4.403e-17  5.000e-07  1.400e+00  4.512e-02  5.000e-02  1.051e+00  1.000e+00  4.000e-01 
 1.000e+00 -5.783e-21 -1.414e-15  1.170e-20  1.047e-15  1.416e-15 -2.960e-18  1.075e-15  1.834e-18  7.406e-19  3.917e-17  1.150e-17  1.441e-18  5.000e-07  1.400e+00  4.729e-02  5.000e-02  1.140e+00  1.000e+00  8.000e-01 
 1.000e+00 -2.908e-21 -1.236e-15  6.149e-21  1.047e-15  1.237e-15 -1.444e-18  1.075e-15  8.199e-19  3.789e-20  1.982e-18  5.043e-19  7.064e-20  5.000e-07  1.400e+00  4.925e-02  5.000e-02  1.218e+00  1.000e+00  1.200e+00 
 1.000e+00 -8.803e-22 -1.019e-15  1.931e-21  1.047e-15  1.019e-15 -4.412e-19  1.075e-15  2.050e-19  2.213e-22  1.118e-20  2.290e-21  3.816e-22  5.000e-07  1.400e+00  5.283e-02  5.000e-02  1.354e+00  1.000e+00  2.000e+00 
 1.000e+00 -2.497e-22 -8.613e-16  5.541e-22  1.047e-15  8.615e-16 -1.535e-19  1.075e-15  4.806e-20  9.760e-25  4.672e-23  7.836e-24  1.541e-24  5.000e-07  1.400e+00  5.699e-02  5.000e-02  1.497e+00  1.000e+00  3.000e+00 
 1.000e+00 -3.107e-20 -2.283e-15  4.451e-20  1.047e-15  2.299e-15 -1.620e-17  1.075e-15  1.377e-17  1.177e-15  6.218e-14  2.867e-14  2.562e-15  5.000e-07  1.450e+00  4.249e-02  5.000e-02  9.451e-01  1.000e+00  0.000e+00 
 1.000e+00 -1.255e-20 -1.700e-15  2.314e-20  1.047e-15  1.707e-15 -6.644e-18  1.075e-15  4.587e-18  2.186e-17  1.174e-15  4.149e-16  4.512e-17  5.000e-07  1.450e+00  4.512e-02  5.000e-02  1.050e+00  1.000e+00  4.000e-01 
 1.000e+00 -5.803e-21 -1.414e-15  1.173e-20  1.047e-15  1.416e-15 -2.965e-18  1.075e-15  1.837e-18  7.506e-19  4.019e-17  1.180e-17  1.478e-18  5.000e-07  1.450e+00  4.729e-02  5.000e-02  1.139e+00  1.000e+00  8.000e-01 
 1.000e+00 -2.919e-21 -1.236e-15  6.166e-21  1.047e-15  1.237e-15 -1.447e-18  1.075e-15  8.218e-19  3.846e-20  2.035e-18  5.177e-19  7.255e-20  5.000e-07  1.450e+00  4.925e-02  5.000e-02  1.218e+00  1.000e+00  1.200e+00 
 1.000e+00 -8.837e-22 -1.019e-15  1.937e-21  1.047e-15  1.019e-15 -4.420e-19  1.075e-15  2.056e-19  2.253e-22  1.150e-20  2.356e-21  3.928e-22  5.000e-07  1.450e+00  5.283e-02  5.000e-02  1.353e+00  1.000e+00  2.000e+00 
