 v-sweep       voutval       vloadval      ir1           ir2           ivdd          ivdda         ivddh         vd9           vd8           vd7           vd6           vd5           vd4           vd3           vd2           vd1           vd0          
 4.500000e+02  4.053759e+00  4.053759e+00  5.131501e-07  1.018756e-06  2.404727e-10  9.852711e-06  3.536432e-05  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 4.510000e+02  2.680368e+00  2.680368e+00  5.131501e-07  1.018756e-06  2.404737e-10  9.856022e-06  8.578784e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 4.520000e+02  2.683355e+00  2.683355e+00  5.131501e-07  1.018756e-06  2.404732e-10  9.856433e-06  8.577753e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 4.530000e+02  2.686643e+00  2.686643e+00  5.131501e-07  1.018756e-06  2.404737e-10  9.856091e-06  8.577078e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 4.540000e+02  2.211144e-08  2.211144e-08  5.131501e-07  1.018756e-06  2.404731e-10  8.603366e-06 -4.732841e-03  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 4.550000e+02  2.693263e+00  2.693263e+00  5.131501e-07  1.018756e-06  2.404761e-10  9.855622e-06  8.575799e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 4.560000e+02  2.695855e+00  2.695855e+00  5.131501e-07  1.018756e-06  2.404742e-10  9.857148e-06  8.558428e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 4.570000e+02  2.699237e+00  2.699237e+00  5.131501e-07  1.018756e-06  2.404737e-10  9.856772e-06  8.555088e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 4.580000e+02  2.702521e+00  2.702521e+00  5.131501e-07  1.018756e-06  2.404727e-10  9.856657e-06  8.554360e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 4.590000e+02  2.705859e+00  2.705859e+00  5.131501e-07  1.018756e-06  2.404748e-10  9.856296e-06  8.552086e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 4.600000e+02  2.708899e+00  2.708899e+00  5.131501e-07  1.018756e-06  2.404737e-10  9.856734e-06  8.544714e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 4.610000e+02  2.712137e+00  2.712137e+00  5.131501e-07  1.018756e-06  2.404742e-10  9.856386e-06  8.542227e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 4.620000e+02  2.715231e+00  2.715231e+00  5.131501e-07  1.018756e-06  2.404742e-10  9.856293e-06  8.532777e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 4.630000e+02  2.718317e+00  2.718317e+00  5.131501e-07  1.018756e-06  2.404761e-10  9.855999e-06  8.529846e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 4.640000e+02  2.721310e+00  2.721310e+00  5.131501e-07  1.018756e-06  2.411920e-10  9.855745e-06  8.198440e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 4.650000e+02  2.724303e+00  2.724303e+00  5.131501e-07  1.018756e-06  2.411915e-10  9.855490e-06  8.194745e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 4.660000e+02  2.727316e+00  2.727316e+00  5.131501e-07  1.018756e-06  2.411931e-10  9.855415e-06  8.193182e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 4.670000e+02  2.730478e+00  2.730478e+00  5.131501e-07  1.018756e-06  2.411928e-10  9.855109e-06  8.185757e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 4.680000e+02  2.733466e+00  2.733466e+00  5.131501e-07  1.018756e-06  2.411915e-10  9.855521e-06  8.187142e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 4.690000e+02  2.736753e+00  2.736753e+00  5.131501e-07  1.018756e-06  2.411928e-10  9.855189e-06  8.184229e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 4.700000e+02  2.740007e+00  2.740007e+00  5.131501e-07  1.018756e-06  2.411928e-10  9.855083e-06  8.183092e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 4.710000e+02  2.743373e+00  2.743373e+00  5.131501e-07  1.018756e-06  2.411924e-10  9.854730e-06  8.180250e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 4.720000e+02  2.745967e+00  2.745967e+00  5.131501e-07  1.018756e-06  2.411931e-10  9.856249e-06  8.164334e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 4.730000e+02  5.500000e+00  5.500000e+00  5.131501e-07  1.018756e-06  2.411953e-10  8.638015e-06  2.476929e-05  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 4.740000e+02  2.752632e+00  2.752632e+00  5.131501e-07  1.018756e-06  2.411953e-10  9.855771e-06  8.160142e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 4.750000e+02  2.755969e+00  2.755969e+00  5.131501e-07  1.018756e-06  2.411923e-10  9.855416e-06  8.156802e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 4.760000e+02  2.759010e+00  2.759010e+00  5.131501e-07  1.018756e-06  2.411911e-10  9.855858e-06  8.136054e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 4.770000e+02  2.762248e+00  2.762248e+00  5.131501e-07  1.018756e-06  2.411923e-10  9.855515e-06  8.131329e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 4.780000e+02  2.765342e+00  2.765342e+00  5.131501e-07  1.018756e-06  2.411947e-10  9.855427e-06  8.131543e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 4.790000e+02  2.768428e+00  2.768428e+00  5.131501e-07  1.018756e-06  2.411936e-10  9.855135e-06  8.127528e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 4.800000e+02  2.771420e+00  2.771420e+00  5.131501e-07  1.018756e-06  2.411947e-10  9.854884e-06  7.811029e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 4.810000e+02  2.774389e+00  2.774389e+00  5.131501e-07  1.018756e-06  2.411929e-10  9.854636e-06  7.809519e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 4.820000e+02  2.777377e+00  2.777377e+00  5.131501e-07  1.018756e-06  2.411940e-10  9.854565e-06  7.804261e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 4.830000e+02  2.780511e+00  2.780511e+00  5.131501e-07  1.018756e-06  2.411947e-10  9.854265e-06  7.803675e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 4.840000e+02  2.783471e+00  2.783471e+00  5.131501e-07  1.018756e-06  2.411934e-10  9.854677e-06  7.802360e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 4.850000e+02  2.786727e+00  2.786727e+00  5.131501e-07  1.018756e-06  2.411942e-10  9.854354e-06  7.800797e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 4.860000e+02  2.789948e+00  2.789948e+00  5.131501e-07  1.018756e-06  2.411947e-10  9.854257e-06  7.801365e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 4.870000e+02  2.793280e+00  2.793280e+00  5.131501e-07  1.018756e-06  2.411934e-10  9.853914e-06  7.800015e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 4.880000e+02  2.211144e-08  2.211144e-08  5.131501e-07  1.018756e-06  2.411934e-10  8.603367e-06 -7.097087e-03  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 4.890000e+02  2.799195e+00  2.799195e+00  5.131501e-07  1.018756e-06  2.411942e-10  9.855058e-06  7.744078e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 4.900000e+02  2.802447e+00  2.802447e+00  5.131501e-07  1.018756e-06  2.411961e-10  9.854957e-06  7.738251e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 4.910000e+02  2.805751e+00  2.805751e+00  5.131501e-07  1.018756e-06  2.411953e-10  9.854612e-06  7.735285e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 4.920000e+02  5.500000e+00  5.500000e+00  5.131501e-07  1.018756e-06  2.411954e-10  8.637988e-06  3.408815e-05  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 4.930000e+02  2.811969e+00  2.811969e+00  5.131501e-07  1.018756e-06  2.411944e-10  9.854718e-06  7.731022e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 4.940000e+02  2.815036e+00  2.815036e+00  5.131501e-07  1.018756e-06  2.411949e-10  9.854633e-06  7.730311e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 4.950000e+02  4.427407e+00  4.427407e+00  5.131501e-07  1.018756e-06  2.411962e-10  9.857562e-06 -2.107360e-04  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 4.960000e+02  2.821065e+00  2.821065e+00  5.131501e-07  1.018756e-06  2.419129e-10  9.854098e-06  7.344364e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 4.970000e+02  2.824057e+00  2.824057e+00  5.131501e-07  1.018756e-06  2.419129e-10  9.853853e-06  7.343511e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 4.980000e+02  2.827071e+00  2.827071e+00  5.131501e-07  1.018756e-06  2.419142e-10  9.853786e-06  7.340385e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 4.990000e+02  2.830233e+00  2.830233e+00  5.131501e-07  1.018756e-06  2.419142e-10  9.853490e-06  7.334630e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 5.000000e+02  2.833221e+00  2.833221e+00  5.131501e-07  1.018756e-06  2.419147e-10  9.853906e-06  7.318039e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 5.010000e+02  2.836508e+00  2.836508e+00  5.131501e-07  1.018756e-06  2.419142e-10  9.853586e-06  7.315161e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 5.020000e+02  2.839761e+00  2.839761e+00  5.131501e-07  1.018756e-06  2.419137e-10  9.853494e-06  7.315125e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 5.030000e+02  2.843127e+00  2.843127e+00  5.131501e-07  1.018756e-06  2.419150e-10  9.853157e-06  7.313100e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 5.040000e+02  2.845724e+00  2.845724e+00  5.131501e-07  1.018756e-06  2.419147e-10  9.854662e-06  7.263220e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 5.050000e+02  2.849105e+00  2.849105e+00  5.131501e-07  1.018756e-06  2.419142e-10  9.854310e-06  7.258815e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 5.060000e+02  2.852389e+00  2.852389e+00  5.131501e-07  1.018756e-06  2.419137e-10  9.854215e-06  7.249578e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 5.070000e+02  2.855725e+00  2.855725e+00  5.131501e-07  1.018756e-06  2.419162e-10  9.853872e-06  7.244568e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 5.080000e+02  2.858767e+00  2.858767e+00  5.131501e-07  1.018756e-06  2.419151e-10  9.854314e-06  7.230962e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 5.090000e+02  2.862003e+00  2.862003e+00  5.131501e-07  1.018756e-06  2.419163e-10  9.853982e-06  7.227693e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 5.100000e+02  2.865098e+00  2.865098e+00  5.131501e-07  1.018756e-06  2.419119e-10  9.853900e-06  7.225704e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 5.110000e+02  2.868183e+00  2.868183e+00  5.131501e-07  1.018756e-06  2.419162e-10  9.853618e-06  7.221440e-10  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 5.120000e+02  2.871183e+00  2.871183e+00  5.131501e-07  1.018756e-06  2.406724e-10  9.853370e-06  8.723611e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 5.130000e+02  2.874154e+00  2.874154e+00  5.131501e-07  1.018756e-06  2.406737e-10  9.853127e-06  8.720609e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 5.140000e+02  2.877143e+00  2.877143e+00  5.131501e-07  1.018756e-06  2.406737e-10  9.853066e-06  8.719898e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 5.150000e+02  2.880277e+00  2.880277e+00  5.131501e-07  1.018756e-06  2.406749e-10  9.852775e-06  8.716950e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 5.160000e+02  2.883238e+00  2.883238e+00  5.131501e-07  1.018756e-06  2.406753e-10  9.853194e-06  8.718726e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 5.170000e+02  2.886493e+00  2.886493e+00  5.131501e-07  1.018756e-06  2.406797e-10  9.852883e-06  8.716150e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 5.180000e+02  2.889713e+00  2.889713e+00  5.131501e-07  1.018756e-06  2.406813e-10  9.852795e-06  8.716310e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 5.190000e+02  2.893045e+00  2.893045e+00  5.131501e-07  1.018756e-06  2.406810e-10  9.852467e-06  8.715173e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 5.200000e+02  2.895618e+00  2.895618e+00  5.131501e-07  1.018756e-06  2.406737e-10  9.853955e-06  8.696468e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 5.210000e+02  2.898964e+00  2.898964e+00  5.131501e-07  1.018756e-06  2.406813e-10  9.853611e-06  8.693928e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 5.220000e+02  2.902215e+00  2.902215e+00  5.131501e-07  1.018756e-06  2.406749e-10  9.853524e-06  8.693537e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 5.230000e+02  2.905518e+00  2.905518e+00  5.131501e-07  1.018756e-06  2.406761e-10  9.853188e-06  8.688954e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 5.240000e+02  2.908530e+00  2.908530e+00  5.131501e-07  1.018756e-06  2.406766e-10  9.853633e-06  8.683270e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 5.250000e+02  2.911737e+00  2.911737e+00  5.131501e-07  1.018756e-06  2.406792e-10  9.853308e-06  8.680126e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 5.260000e+02  2.914803e+00  2.914803e+00  5.131501e-07  1.018756e-06  2.406802e-10  9.853231e-06  8.667354e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 5.270000e+02  2.917862e+00  2.917862e+00  5.131501e-07  1.018756e-06  2.406777e-10  9.852952e-06  8.663375e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 5.280000e+02  2.920831e+00  2.920831e+00  5.131501e-07  1.018756e-06  2.413959e-10  9.852707e-06  8.329429e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 5.290000e+02  2.923800e+00  2.923800e+00  5.131501e-07  1.018756e-06  2.413955e-10  9.852470e-06  8.326871e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 5.300000e+02  2.926788e+00  2.926788e+00  5.131501e-07  1.018756e-06  2.413955e-10  9.852411e-06  8.327048e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 5.310000e+02  2.929921e+00  2.929921e+00  5.131501e-07  1.018756e-06  2.413971e-10  9.852128e-06  8.324526e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 5.320000e+02  2.932883e+00  2.932883e+00  5.131501e-07  1.018756e-06  2.413955e-10  9.852544e-06  8.324490e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 5.330000e+02  2.936137e+00  2.936137e+00  5.131501e-07  1.018756e-06  2.413966e-10  9.852238e-06  8.322359e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 5.340000e+02  2.939358e+00  2.939358e+00  5.131501e-07  1.018756e-06  2.413966e-10  9.852160e-06  8.321861e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 5.350000e+02  2.942689e+00  2.942689e+00  5.131501e-07  1.018756e-06  2.413980e-10  9.851836e-06  8.318628e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 5.360000e+02  2.945264e+00  2.945264e+00  5.131501e-07  1.018756e-06  2.413955e-10  9.853318e-06  8.301753e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 5.370000e+02  2.948609e+00  2.948609e+00  5.131501e-07  1.018756e-06  2.413967e-10  9.852981e-06  8.298129e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 5.380000e+02  2.951860e+00  2.951860e+00  5.131501e-07  1.018756e-06  2.413967e-10  9.852895e-06  8.297632e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 5.390000e+02  2.955163e+00  2.955163e+00  5.131501e-07  1.018756e-06  2.413980e-10  9.852571e-06  8.294363e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 5.400000e+02  2.958176e+00  2.958176e+00  5.131501e-07  1.018756e-06  2.413967e-10  9.853014e-06  8.272727e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 5.410000e+02  2.961382e+00  2.961382e+00  5.131501e-07  1.018756e-06  2.414019e-10  9.852694e-06  8.269210e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 5.420000e+02  2.964448e+00  2.964448e+00  5.131501e-07  1.018756e-06  2.413979e-10  9.852622e-06  8.268038e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 5.430000e+02  2.967507e+00  2.967507e+00  5.131501e-07  1.018756e-06  2.413990e-10  9.852345e-06  8.262673e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 5.440000e+02  2.970475e+00  2.970475e+00  5.131501e-07  1.018756e-06  2.413960e-10  9.852105e-06  7.917024e-10  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
