 v-sweep       d0            d1            d2            d3            d4            d5            d6            d7            d8            d9            load          v-sweep       vmeas#branch  vmeas1#branch vmeas2#branch vmeas3#branch vmeas5#branch vout          ndata        
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.051319e+00  0.000000e+00  9.946651e-06  2.702174e-10  1.072477e-06  4.293997e-07 -1.291686e-18  1.051319e+00  6.500000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.057366e+00  0.000000e+00  9.946873e-06  2.702172e-10  1.072477e-06  4.293997e-07 -6.606195e-19  1.057366e+00  6.600000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.064091e+00  0.000000e+00  9.946137e-06  2.702151e-10  1.072477e-06  4.293997e-07 -2.847619e-18  1.064091e+00  6.700000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.071291e+00  0.000000e+00  9.946606e-06  2.702146e-10  1.072477e-06  4.293997e-07  8.497858e-19  1.071291e+00  6.800000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.079460e+00  0.000000e+00  9.944532e-06  2.702149e-10  1.072477e-06  4.293997e-07  5.070816e-19  1.079460e+00  6.900000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.088269e+00  0.000000e+00  9.942360e-06  2.702147e-10  1.072477e-06  4.293997e-07  1.210291e-18  1.088269e+00  7.000000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.097816e+00  0.000000e+00  9.938940e-06  2.702167e-10  1.072477e-06  4.293997e-07  7.782248e-19  1.097816e+00  7.100000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.106543e+00  0.000000e+00  9.942300e-06  2.702136e-10  1.072477e-06  4.293997e-07 -3.046870e-18  1.106543e+00  7.200000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.116446e+00  0.000000e+00  9.938582e-06  2.702164e-10  1.072477e-06  4.293997e-07 -8.938448e-19  1.116446e+00  7.300000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.125885e+00  0.000000e+00  9.936026e-06  2.702163e-10  1.072477e-06  4.293997e-07 -1.119420e-18  1.125885e+00  7.400000e+01 
