 v-sweep       d0            d1            d2            d3            d4            d5            d6            d7            d8            d9            in            ir1           ir2           ivdd          ivdda         ivddh         load          v-sweep       vd0           vd1           vd2           vd3           vd4           vd5           vd6           vd7           vd8           vd9           vloadval      vmeas#branch  vmeas1#branch vmeas2#branch vmeas3#branch vmeas4#branch vmeas5#branch vout          voutval       x1.p_in[0]    x1.p_in[1]    x1.p_in[2]    x1.p_in[3]    x1.p_in[4]    x1.v[0]       x1.v[1]       x1.v[62]      x1.v[63]      x1.v[64]      x1.v[65]      x1.v[111]     x1.v[112]     x1.v[113]     x1.v[114]     x1.v[126]     x1.v[127]     x1.v[128]     x1.v[129]     x1.v[190]     x1.v[191]     x1.vh2        x1.vh3        x1.vl2        x1.vl3        x1.vs1        x1.vs4       
 3.515625e-02  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  3.515625e-02  5.131501e-07  1.018756e-06  2.350731e-10  9.288357e-06  8.464242e-10  5.499591e-01  3.515625e-02  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.499591e-01  5.131501e-07  1.018756e-06  2.350731e-10  9.288357e-06  8.464242e-10 -5.036537e-19  5.499591e-01  5.499591e-01  5.500367e-01  5.500367e-01  5.500367e-01  5.500367e-01  5.500367e-01  0.000000e+00  5.263887e-02  1.027565e+00  1.036160e+00  1.044218e+00  1.167223e+00  3.948088e+00  4.016310e+00  4.051227e+00  4.087219e+00  4.605059e+00  4.660387e+00  4.718939e+00  4.726461e+00  5.471530e+00  5.500000e+00  2.996744e+00  4.454114e+00  2.946251e+00  4.408454e+00  5.500367e-01  4.884398e+00 
 3.691406e-02  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  3.691406e-02  5.131501e-07  1.018756e-06  2.350748e-10  9.288358e-06  8.465131e-10  5.499591e-01  3.691406e-02  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.499591e-01  5.131501e-07  1.018756e-06  2.350748e-10  9.288358e-06  8.465131e-10  1.067394e-19  5.499591e-01  5.499591e-01  5.500367e-01  5.500367e-01  5.500367e-01  5.500367e-01  5.500367e-01  0.000000e+00  5.263887e-02  1.027565e+00  1.036160e+00  1.044218e+00  1.167223e+00  3.948088e+00  4.016310e+00  4.051227e+00  4.087219e+00  4.605059e+00  4.660387e+00  4.718939e+00  4.726461e+00  5.471530e+00  5.500000e+00  2.996744e+00  4.454114e+00  2.946251e+00  4.408454e+00  5.500367e-01  4.884398e+00 
 3.867187e-02  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  3.867187e-02  5.131501e-07  1.018756e-06  2.350759e-10  9.301548e-06  8.465841e-10  5.660743e-01  3.867187e-02  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.660743e-01  5.131501e-07  1.018756e-06  2.350759e-10  9.301548e-06  8.465841e-10 -1.673552e-20  5.660743e-01  5.660743e-01  5.661514e-01  5.661514e-01  5.661514e-01  5.661514e-01  5.661514e-01  0.000000e+00  5.263886e-02  1.027565e+00  1.036160e+00  1.044218e+00  1.167223e+00  3.948088e+00  4.016310e+00  4.051227e+00  4.087219e+00  4.605059e+00  4.660387e+00  4.718939e+00  4.726461e+00  5.471530e+00  5.500000e+00  2.996744e+00  4.454115e+00  2.946251e+00  4.408454e+00  5.661514e-01  4.893530e+00 
 4.042969e-02  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  4.042969e-02  5.131501e-07  1.018756e-06  2.350758e-10  9.317553e-06  8.465486e-10  5.821896e-01  4.042969e-02  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.821896e-01  5.131501e-07  1.018756e-06  2.350758e-10  9.317553e-06  8.465486e-10 -3.187822e-19  5.821896e-01  5.821896e-01  5.822662e-01  5.822662e-01  5.822662e-01  5.822662e-01  5.822662e-01  0.000000e+00  5.263886e-02  1.027565e+00  1.036160e+00  1.044218e+00  1.167223e+00  3.948088e+00  4.016310e+00  4.051227e+00  4.087219e+00  4.605059e+00  4.660387e+00  4.718939e+00  4.726461e+00  5.471530e+00  5.500000e+00  2.996744e+00  4.454115e+00  2.946251e+00  4.408454e+00  5.822662e-01  4.902661e+00 
 4.218750e-02  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  4.218750e-02  5.131501e-07  1.018756e-06  2.350726e-10  9.336046e-06  8.454117e-10  5.977674e-01  4.218750e-02  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.977674e-01  5.131501e-07  1.018756e-06  2.350726e-10  9.336046e-06  8.454117e-10 -8.817745e-20  5.977674e-01  5.977674e-01  5.978433e-01  5.978433e-01  5.978433e-01  5.978433e-01  5.978433e-01  0.000000e+00  5.263885e-02  1.027565e+00  1.036160e+00  1.044218e+00  1.167223e+00  3.948088e+00  4.016310e+00  4.051227e+00  4.087219e+00  4.605059e+00  4.660387e+00  4.718939e+00  4.726461e+00  5.471530e+00  5.500000e+00  2.996744e+00  4.454115e+00  2.946251e+00  4.408454e+00  5.978433e-01  4.912330e+00 
 4.394531e-02  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  4.394531e-02  5.131501e-07  1.018756e-06  2.350728e-10  9.357792e-06  8.404983e-10  6.133448e-01  4.394531e-02  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.133448e-01  5.131501e-07  1.018756e-06  2.350728e-10  9.357792e-06  8.404983e-10  3.154602e-19  6.133448e-01  6.133448e-01  6.134200e-01  6.134200e-01  6.134200e-01  6.134200e-01  6.134200e-01  0.000000e+00  5.263882e-02  1.027565e+00  1.036160e+00  1.044218e+00  1.167223e+00  3.948088e+00  4.016309e+00  4.051227e+00  4.087218e+00  4.605058e+00  4.660387e+00  4.718939e+00  4.726460e+00  5.471530e+00  5.500000e+00  2.996744e+00  4.502459e+00  2.946250e+00  4.454114e+00  6.134200e-01  4.921998e+00 
 4.570312e-02  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  4.570312e-02  5.131501e-07  1.018756e-06  2.350747e-10  9.381172e-06  8.399192e-10  6.278486e-01  4.570312e-02  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.278486e-01  5.131501e-07  1.018756e-06  2.350747e-10  9.381172e-06  8.399192e-10  7.521653e-19  6.278486e-01  6.278486e-01  6.279230e-01  6.279230e-01  6.279230e-01  6.279230e-01  6.279230e-01  0.000000e+00  5.263882e-02  1.027565e+00  1.036160e+00  1.044218e+00  1.167223e+00  3.948088e+00  4.016309e+00  4.051227e+00  4.087218e+00  4.605058e+00  4.660387e+00  4.718939e+00  4.726460e+00  5.471530e+00  5.500000e+00  2.996743e+00  4.502459e+00  2.946250e+00  4.454114e+00  6.279229e-01  4.931667e+00 
 4.746094e-02  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  4.746094e-02  5.131501e-07  1.018756e-06  2.350765e-10  9.407670e-06  8.393046e-10  6.423524e-01  4.746094e-02  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.423524e-01  5.131501e-07  1.018756e-06  2.350765e-10  9.407670e-06  8.393046e-10 -2.408353e-19  6.423524e-01  6.423524e-01  6.424259e-01  6.424259e-01  6.424259e-01  6.424259e-01  6.424259e-01  0.000000e+00  5.263882e-02  1.027565e+00  1.036160e+00  1.044218e+00  1.167223e+00  3.948088e+00  4.016309e+00  4.051227e+00  4.087218e+00  4.605058e+00  4.660387e+00  4.718939e+00  4.726460e+00  5.471530e+00  5.500000e+00  2.996743e+00  4.502459e+00  2.946250e+00  4.454114e+00  6.424258e-01  4.941336e+00 
 4.921875e-02  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  4.921875e-02  5.131501e-07  1.018756e-06  2.350737e-10  9.436137e-06  8.386402e-10  6.563189e-01  4.921875e-02  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.563189e-01  5.131501e-07  1.018756e-06  2.350737e-10  9.436137e-06  8.386402e-10 -3.590229e-19  6.563189e-01  6.563189e-01  6.563912e-01  6.563912e-01  6.563912e-01  6.563912e-01  6.563912e-01  0.000000e+00  5.263881e-02  1.027565e+00  1.036160e+00  1.044218e+00  1.167223e+00  3.948088e+00  4.016309e+00  4.051227e+00  4.087218e+00  4.605058e+00  4.660387e+00  4.718939e+00  4.726460e+00  5.471530e+00  5.500000e+00  2.996743e+00  4.502459e+00  2.946251e+00  4.454114e+00  6.563911e-01  4.951005e+00 
 5.097656e-02  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.097656e-02  5.131501e-07  1.018756e-06  2.350743e-10  9.467379e-06  8.380505e-10  6.702855e-01  5.097656e-02  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.702855e-01  5.131501e-07  1.018756e-06  2.350743e-10  9.467379e-06  8.380505e-10 -1.919853e-19  6.702855e-01  6.702855e-01  6.703564e-01  6.703564e-01  6.703564e-01  6.703564e-01  6.703564e-01  0.000000e+00  5.263880e-02  1.027564e+00  1.036160e+00  1.044218e+00  1.167223e+00  3.948088e+00  4.016309e+00  4.051227e+00  4.087218e+00  4.605058e+00  4.660387e+00  4.718939e+00  4.726460e+00  5.471530e+00  5.500000e+00  2.996743e+00  4.502459e+00  2.946250e+00  4.454114e+00  6.703564e-01  4.961212e+00 
 5.273437e-02  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.273437e-02  5.131501e-07  1.018756e-06  2.350736e-10  9.499812e-06  8.375389e-10  6.837156e-01  5.273437e-02  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.837156e-01  5.131501e-07  1.018756e-06  2.350736e-10  9.499812e-06  8.375389e-10 -8.003138e-20  6.837156e-01  6.837156e-01  6.837851e-01  6.837851e-01  6.837851e-01  6.837851e-01  6.837851e-01  0.000000e+00  5.263880e-02  1.027564e+00  1.036160e+00  1.044218e+00  1.167223e+00  3.948087e+00  4.016309e+00  4.051227e+00  4.087218e+00  4.605058e+00  4.660387e+00  4.718939e+00  4.726460e+00  5.471530e+00  5.500000e+00  2.996743e+00  4.502459e+00  2.946250e+00  4.454114e+00  6.837851e-01  4.971418e+00 
 5.449219e-02  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.449219e-02  5.131501e-07  1.018756e-06  2.350736e-10  9.534248e-06  8.374963e-10  6.971459e-01  5.449219e-02  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.971459e-01  5.131501e-07  1.018756e-06  2.350736e-10  9.534248e-06  8.374963e-10 -4.417277e-19  6.971459e-01  6.971459e-01  6.972139e-01  6.972139e-01  6.972139e-01  6.972139e-01  6.972139e-01  0.000000e+00  5.263880e-02  1.027564e+00  1.036160e+00  1.044218e+00  1.167223e+00  3.948087e+00  4.016309e+00  4.051227e+00  4.087218e+00  4.605058e+00  4.660387e+00  4.718939e+00  4.726460e+00  5.471530e+00  5.500000e+00  2.996743e+00  4.502459e+00  2.946250e+00  4.454114e+00  6.972139e-01  4.981625e+00 
 5.625000e-02  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.625000e-02  5.131501e-07  1.018756e-06  2.350747e-10  9.568769e-06  8.372476e-10  7.100398e-01  5.625000e-02  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.100398e-01  5.131501e-07  1.018756e-06  2.350747e-10  9.568769e-06  8.372476e-10  4.918747e-19  7.100398e-01  7.100398e-01  7.101061e-01  7.101061e-01  7.101061e-01  7.101061e-01  7.101061e-01  0.000000e+00  5.263879e-02  1.027565e+00  1.036160e+00  1.044218e+00  1.167223e+00  3.948087e+00  4.016309e+00  4.051226e+00  4.087218e+00  4.605058e+00  4.660386e+00  4.718938e+00  4.726460e+00  5.471530e+00  5.500000e+00  2.996743e+00  4.502459e+00  2.946251e+00  4.454114e+00  7.101060e-01  4.992368e+00 
 5.800781e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.800781e-02  5.131501e-07  1.018756e-06  2.350730e-10  9.604212e-06  8.052446e-10  7.229308e-01  5.800781e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.229308e-01  5.131501e-07  1.018756e-06  2.350730e-10  9.604212e-06  8.052446e-10  2.502056e-19  7.229308e-01  7.229308e-01  7.229954e-01  7.229954e-01  7.229954e-01  7.229954e-01  7.229954e-01  0.000000e+00  5.263865e-02  1.027561e+00  1.036156e+00  1.044214e+00  1.167219e+00  3.948084e+00  4.016305e+00  4.051223e+00  4.087214e+00  4.605055e+00  4.660384e+00  4.718936e+00  4.726457e+00  5.471530e+00  5.500000e+00  3.047771e+00  4.552413e+00  2.996739e+00  4.502456e+00  7.229954e-01  5.002573e+00 
 5.976562e-02  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  5.976562e-02  5.131501e-07  1.018756e-06  2.350744e-10  9.638537e-06  8.051931e-10  7.352868e-01  5.976562e-02  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.352868e-01  5.131501e-07  1.018756e-06  2.350744e-10  9.638537e-06  8.051931e-10  3.208534e-19  7.352868e-01  7.352868e-01  7.353498e-01  7.353498e-01  7.353498e-01  7.353498e-01  7.353498e-01  0.000000e+00  5.263865e-02  1.027561e+00  1.036156e+00  1.044214e+00  1.167219e+00  3.948084e+00  4.016305e+00  4.051223e+00  4.087214e+00  4.605055e+00  4.660384e+00  4.718936e+00  4.726457e+00  5.471530e+00  5.500000e+00  3.047771e+00  4.552413e+00  2.996739e+00  4.502456e+00  7.353498e-01  5.013316e+00 
 6.152344e-02  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.152344e-02  5.131501e-07  1.018756e-06  2.350741e-10  9.672647e-06  8.040864e-10  7.476429e-01  6.152344e-02  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.476429e-01  5.131501e-07  1.018756e-06  2.350741e-10  9.672647e-06  8.040864e-10 -1.317269e-19  7.476429e-01  7.476429e-01  7.477042e-01  7.477042e-01  7.477042e-01  7.477042e-01  7.477042e-01  0.000000e+00  5.263864e-02  1.027561e+00  1.036156e+00  1.044214e+00  1.167219e+00  3.948084e+00  4.016305e+00  4.051223e+00  4.087214e+00  4.605055e+00  4.660383e+00  4.718936e+00  4.726457e+00  5.471530e+00  5.500000e+00  3.047771e+00  4.552413e+00  2.996739e+00  4.502456e+00  7.477042e-01  5.024597e+00 
 6.328125e-02  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.328125e-02  5.131501e-07  1.018756e-06  2.350756e-10  9.706008e-06  8.041628e-10  7.599990e-01  6.328125e-02  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.599990e-01  5.131501e-07  1.018756e-06  2.350756e-10  9.706008e-06  8.041628e-10 -3.944924e-19  7.599990e-01  7.599990e-01  7.600587e-01  7.600587e-01  7.600587e-01  7.600587e-01  7.600587e-01  0.000000e+00  5.263864e-02  1.027561e+00  1.036156e+00  1.044214e+00  1.167219e+00  3.948083e+00  4.016305e+00  4.051223e+00  4.087214e+00  4.605055e+00  4.660383e+00  4.718936e+00  4.726457e+00  5.471530e+00  5.500000e+00  3.047770e+00  4.552413e+00  2.996739e+00  4.502456e+00  7.600587e-01  5.035340e+00 
 6.503906e-02  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.503906e-02  5.131501e-07  1.018756e-06  2.350716e-10  9.736725e-06  8.025641e-10  7.718183e-01  6.503906e-02  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.718183e-01  5.131501e-07  1.018756e-06  2.350716e-10  9.736725e-06  8.025641e-10 -3.444115e-19  7.718183e-01  7.718183e-01  7.718765e-01  7.718765e-01  7.718765e-01  7.718765e-01  7.718765e-01  0.000000e+00  5.263863e-02  1.027561e+00  1.036156e+00  1.044214e+00  1.167219e+00  3.948083e+00  4.016305e+00  4.051223e+00  4.087214e+00  4.605055e+00  4.660383e+00  4.718935e+00  4.726457e+00  5.471530e+00  5.500000e+00  3.047770e+00  4.552413e+00  2.996739e+00  4.502456e+00  7.718764e-01  5.047159e+00 
 6.679687e-02  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.679687e-02  5.131501e-07  1.018756e-06  2.350756e-10  9.764557e-06  8.024131e-10  7.830999e-01  6.679687e-02  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.830999e-01  5.131501e-07  1.018756e-06  2.350756e-10  9.764557e-06  8.024131e-10  1.103631e-18  7.830999e-01  7.830999e-01  7.831567e-01  7.831567e-01  7.831567e-01  7.831567e-01  7.831567e-01  0.000000e+00  5.263863e-02  1.027561e+00  1.036156e+00  1.044214e+00  1.167219e+00  3.948083e+00  4.016305e+00  4.051222e+00  4.087214e+00  4.605055e+00  4.660383e+00  4.718935e+00  4.726457e+00  5.471530e+00  5.500000e+00  3.047770e+00  4.552413e+00  2.996739e+00  4.502456e+00  7.831567e-01  5.058440e+00 
 6.855469e-02  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.855469e-02  5.131501e-07  1.018756e-06  2.350773e-10  9.791815e-06  8.021999e-10  7.949191e-01  6.855469e-02  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.949191e-01  5.131501e-07  1.018756e-06  2.350773e-10  9.791815e-06  8.021999e-10 -8.158383e-19  7.949191e-01  7.949191e-01  7.949746e-01  7.949746e-01  7.949746e-01  7.949746e-01  7.949746e-01  0.000000e+00  5.263863e-02  1.027561e+00  1.036156e+00  1.044214e+00  1.167219e+00  3.948083e+00  4.016305e+00  4.051222e+00  4.087214e+00  4.605055e+00  4.660383e+00  4.718935e+00  4.726457e+00  5.471530e+00  5.500000e+00  3.047770e+00  4.552413e+00  2.996739e+00  4.502456e+00  7.949746e-01  5.070258e+00 
 7.031250e-02  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.031250e-02  5.131501e-07  1.018756e-06  2.350768e-10  9.815759e-06  8.018802e-10  8.062006e-01  7.031250e-02  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.062006e-01  5.131501e-07  1.018756e-06  2.350768e-10  9.815759e-06  8.018802e-10  8.299864e-19  8.062006e-01  8.062006e-01  8.062549e-01  8.062549e-01  8.062549e-01  8.062549e-01  8.062549e-01  0.000000e+00  5.263863e-02  1.027561e+00  1.036156e+00  1.044214e+00  1.167219e+00  3.948083e+00  4.016305e+00  4.051222e+00  4.087214e+00  4.605055e+00  4.660383e+00  4.718935e+00  4.726457e+00  5.471530e+00  5.500000e+00  3.047770e+00  4.552413e+00  2.996739e+00  4.502455e+00  8.062549e-01  5.082077e+00 
 7.207031e-02  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.207031e-02  5.131501e-07  1.018756e-06  2.350763e-10  9.836533e-06  7.963877e-10  8.169438e-01  7.207031e-02  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.169438e-01  5.131501e-07  1.018756e-06  2.350763e-10  9.836533e-06  7.963877e-10 -1.381722e-18  8.169438e-01  8.169438e-01  8.169971e-01  8.169971e-01  8.169971e-01  8.169971e-01  8.169971e-01  0.000000e+00  5.263860e-02  1.027560e+00  1.036155e+00  1.044213e+00  1.167218e+00  3.948083e+00  4.016305e+00  4.051222e+00  4.087213e+00  4.605054e+00  4.660383e+00  4.718935e+00  4.726457e+00  5.471530e+00  5.500000e+00  3.047770e+00  4.605055e+00  2.996738e+00  4.552413e+00  8.169971e-01  5.094432e+00 
 7.382812e-02  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.382812e-02  5.131501e-07  1.018756e-06  2.350765e-10  9.856118e-06  7.959116e-10  8.282250e-01  7.382812e-02  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.282250e-01  5.131501e-07  1.018756e-06  2.350765e-10  9.856118e-06  7.959116e-10  1.598007e-18  8.282250e-01  8.282250e-01  8.282774e-01  8.282774e-01  8.282774e-01  8.282774e-01  8.282774e-01  0.000000e+00  5.263860e-02  1.027560e+00  1.036155e+00  1.044213e+00  1.167218e+00  3.948083e+00  4.016304e+00  4.051222e+00  4.087213e+00  4.605054e+00  4.660383e+00  4.718935e+00  4.726456e+00  5.471530e+00  5.500000e+00  3.047770e+00  4.605055e+00  2.996739e+00  4.552413e+00  8.282773e-01  5.106787e+00 
 7.558594e-02  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.558594e-02  5.131501e-07  1.018756e-06  2.350787e-10  9.872636e-06  7.959063e-10  8.389685e-01  7.558594e-02  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.389685e-01  5.131501e-07  1.018756e-06  2.350787e-10  9.872636e-06  7.959063e-10  4.886321e-20  8.389685e-01  8.389685e-01  8.390200e-01  8.390200e-01  8.390200e-01  8.390200e-01  8.390200e-01  0.000000e+00  5.263860e-02  1.027560e+00  1.036155e+00  1.044213e+00  1.167218e+00  3.948083e+00  4.016304e+00  4.051222e+00  4.087213e+00  4.605054e+00  4.660383e+00  4.718935e+00  4.726456e+00  5.471530e+00  5.500000e+00  3.047770e+00  4.605055e+00  2.996739e+00  4.552413e+00  8.390200e-01  5.119142e+00 
 7.734375e-02  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.734375e-02  5.131501e-07  1.018756e-06  2.350757e-10  9.886446e-06  7.958584e-10  8.491752e-01  7.734375e-02  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.491752e-01  5.131501e-07  1.018756e-06  2.350757e-10  9.886446e-06  7.958584e-10  1.866755e-18  8.491752e-01  8.491752e-01  8.492261e-01  8.492261e-01  8.492261e-01  8.492261e-01  8.492261e-01  0.000000e+00  5.263860e-02  1.027560e+00  1.036155e+00  1.044213e+00  1.167218e+00  3.948083e+00  4.016304e+00  4.051222e+00  4.087213e+00  4.605054e+00  4.660383e+00  4.718935e+00  4.726456e+00  5.471530e+00  5.500000e+00  3.047769e+00  4.605055e+00  2.996739e+00  4.552413e+00  8.492260e-01  5.132035e+00 
 7.910156e-02  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.910156e-02  5.131501e-07  1.018756e-06  2.350751e-10  9.899085e-06  7.954232e-10  8.599184e-01  7.910156e-02  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.599184e-01  5.131501e-07  1.018756e-06  2.350751e-10  9.899085e-06  7.954232e-10 -1.584415e-18  8.599184e-01  8.599184e-01  8.599686e-01  8.599686e-01  8.599686e-01  8.599686e-01  8.599686e-01  0.000000e+00  5.263859e-02  1.027560e+00  1.036155e+00  1.044213e+00  1.167218e+00  3.948083e+00  4.016304e+00  4.051222e+00  4.087213e+00  4.605054e+00  4.660383e+00  4.718935e+00  4.726456e+00  5.471530e+00  5.500000e+00  3.047769e+00  4.605055e+00  2.996738e+00  4.552413e+00  8.599686e-01  5.145464e+00 
