 v-sweep       d0            d1            d2            d3            d4            d5            d6            d7            d8            d9            in            load          v-sweep       vmeas#branch  vmeas1#branch vmeas2#branch vmeas4#branch vmeas5#branch vout          ndata        
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.966599e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.228070e-09  1.961507e-05 -1.041885e-11  7.966598e-01  3.800000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.080171e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.227316e-09  1.961972e-05 -4.316673e-11  8.080166e-01  3.900000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.188530e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.160972e-09  1.961946e-05  1.526060e-10  8.188545e-01  4.000000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.302101e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.228042e-09  1.962179e-05 -3.658297e-10  8.302064e-01  4.100000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.410464e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.228076e-09  1.962149e-05  2.671801e-11  8.410467e-01  4.200000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.513622e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.192919e-09  1.961775e-05 -5.818913e-10  8.513564e-01  4.300000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.621984e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.225931e-09  1.960874e-05 -4.676835e-11  8.621979e-01  4.400000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.725141e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.228747e-09  1.962804e-05 -1.254789e-10  8.725128e-01  4.500000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.828297e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.226207e-09  1.961536e-05 -1.302264e-10  8.828284e-01  4.600000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.931454e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.227998e-09  1.961710e-05  2.411715e-10  8.931478e-01  4.700000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.029359e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.172263e-09  1.961518e-05  1.150001e-10  9.029370e-01  4.800000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.132515e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.234924e-09  1.961460e-05 -1.128773e-11  9.132514e-01  4.900000e+01 
